,sv,xs,ys,zs,xs_dot,ys_dot,zs_dot,ts,C1C,constellation,time,TEC_new
1001,E26,27230409.19518604,-11334630.672027042,2469262.0521669164,-283.6814495507734,-17.604275302539897,3049.674213931677,0.0018422485671866,25258486.847,E,2021-05-06 12:55:00,1.9870972348943583
1002,E27,25567196.746122457,14380959.333340138,3993434.3335215994,390.49020861272186,139.69731603254627,-3002.185207245313,-2.651600880199436e-05,24831108.921,E,2021-05-06 12:55:00,1.672815656130949
1003,E01,6536334.002187095,-15393062.405531611,24420272.43601953,2037.2242936891864,1363.265544881443,314.34275643404084,-0.0011020235260734,26419347.287,E,2021-05-06 13:00:00,2.284908538242719
1004,E13,21198844.82837956,3875193.2302862415,20288585.884812616,-1853.6289786881207,852.9003193283077,1774.9601067433236,0.000416020276134,23110541.492,E,2021-05-06 13:00:00,1.4680579523702344
1005,E15,2717055.7992618345,16459926.99323422,24456216.8294527,-2169.429950374082,1151.7378817909844,-533.3622419914832,0.0008157347328961,25263364.899,E,2021-05-06 13:00:00,1.7540013641479375
1006,E21,22245222.53689044,-1080571.4397362825,19494302.710987944,1670.4717052404972,1021.6482257839514,-1848.883945876317,-0.0006633589321154,23589012.526,E,2021-05-06 13:00:00,1.4932035658376168
1007,E26,27132985.106645472,-11332741.220717598,3382244.79444734,-365.41013375425575,30.79705406790129,3036.1770944297728,0.001842235506047,25125791.377,E,2021-05-06 13:00:00,1.8612838074454088
1008,E27,25673555.260006998,14413955.830025516,3090225.416409621,318.0835534872774,80.79079482402376,-3018.513633498785,-2.6518464437689143e-05,24963697.22,E,2021-05-06 13:00:00,1.6545702631165093
1009,E01,7153303.789487292,-14990635.8161075,24497661.9586562,2075.2754421880763,1319.0984902097584,201.52808813662463,-0.001102025947603,26280844.095,E,2021-05-06 13:05:00,2.0918808218689673
1010,E13,20638999.156221244,4141491.561896816,20806916.90789857,-1877.886256012352,922.465024988667,1680.1821120523837,0.0004160204210847,23116375.517,E,2021-05-06 13:05:00,1.458702129031611
1011,E15,2072752.7501810573,16812100.77723243,24279340.31941628,-2125.280368640079,1195.5887457261683,-645.6783361135103,0.0008157341317769,25395681.515,E,2021-05-06 13:05:00,1.814850406298733
1012,E21,22742776.844787844,-784545.2687521316,18926280.508927982,1645.7982466700505,951.8906937088868,-1937.4940267224288,-0.0006633595886569,23580300.747,E,2021-05-06 13:05:00,1.4814884354708473
1013,E26,27011415.72081607,-11315803.316886311,4290547.971533272,-444.6126972833213,82.69130650188738,3018.479153624199,0.0018422223155316,24996965.831,E,2021-05-06 13:05:00,1.7810038825902164
1014,E27,25757767.22162555,14429749.517935207,2182743.5596908787,242.88067083436937,25.040956684035912,-3030.668189452956,-2.6520920073383933e-05,25101100.177,E,2021-05-06 13:05:00,1.656133656366856
1015,E13,20072588.03630569,4428684.600558795,21296463.004356038,-1897.39445646145,992.1532434428044,1583.0827468855814,0.0004160205660354,23127843.849,E,2021-05-06 13:10:00,1.4528246753354188
1016,E15,1442265.0631847894,17176970.690129425,24068899.303990755,-2077.358613547069,1236.345654138879,-757.1001883737799,0.0008157335105352,25529836.396,E,2021-05-06 13:10:00,1.9099157178163355
1017,E21,23232247.98467071,-509405.265126897,18332074.39456213,1616.590304065186,882.4506799911999,-2023.4232351739029,-0.0006633602451984,23578860.051,E,2021-05-06 13:10:00,1.4736046783447687
1018,E26,26866492.24362173,-11282793.493262855,5192914.469391681,-521.0679814327334,137.91598496489303,2996.6049691161074,0.001842209254391,24872093.146,E,2021-05-06 13:10:00,1.7257792609737062
1019,E27,25819024.98917531,14429312.93147602,1272243.589153963,165.09136922800985,-27.38402035035066,-3038.632074409657,-2.652337570907872e-05,25243138.427,E,2021-05-06 13:10:00,1.6732764767259056
1020,E13,19501039.139692377,4736768.743791498,21756547.855756305,-1912.1366233994615,1061.6938119521706,1483.7964791545196,0.0004160207109861,23144776.242,E,2021-05-06 13:15:00,1.447599847705905
1021,E15,826696.7993724076,17553578.81554356,23825185.08257111,-2025.8474990157736,1273.8106137246243,-867.4738469770224,0.000815732909416,25665591.308,E,2021-05-06 13:15:00,2.043107918078245
1022,E21,23712282.13359292,-255017.07235554975,17712506.555064473,1582.8939383841898,813.5884543880279,-2106.5527003928014,-0.0006633609017398,23584804.946,E,2021-05-06 13:15:00,1.4666801452279807
1023,E26,26699070.79857804,-11232738.254046172,6088096.171703008,-594.5648589706796,196.2963379436588,2970.584900632018,0.0018421960681389,24751244.021,E,2021-05-06 13:15:00,1.6855257703666626
1024,E27,25856585.29591265,14413667.213391874,359984.50218700385,84.93488439831827,-76.32835192009074,-3042.3942816197373,-2.6525831344773507e-05,25389617.032,E,2021-05-06 13:15:00,1.7090497124675592
1025,E01,9064466.24939445,-13868521.77739554,24526298.16359974,2165.626061708871,1170.8185326753432,-137.9563047688579,-0.001102032954805,25887094.775,E,2021-05-06 13:20:00,1.77066683974527
1026,E15,227096.2275309525,17940909.13321674,23548535.10329243,-1970.9420862318896,1307.7969639582186,-976.6469925336572,0.0008157322881743,25802719.851,E,2021-05-06 13:20:00,2.2202303456944334
1027,E21,24181541.599987183,-21168.66169929132,17068434.26171882,1544.7706021183633,745.5614107485217,-2186.7674261801417,-0.0006633615582813,23598229.784,E,2021-05-06 13:20:00,1.4595633348072177
1028,E26,26510069.28098187,-11164718.86955928,6974854.3177572405,-664.9026649013143,257.64553435546634,2940.4550592249334,0.001842183002736,24634478.992,E,2021-05-06 13:20:00,1.653933401845271
1029,E27,25869771.96620747,14383878.314994687,-552772.2728984967,2.639126665822588,-121.64918438556045,-3041.949613548168,-2.6528286980468294e-05,25540331.702,E,2021-05-06 13:20:00,1.7697466644117457
1030,E01,9717522.579316918,-13525317.798159411,24467956.531854734,2187.3612310479866,1116.8768892838552,-250.94290459160365,-0.0011020353805978,25764135.864,E,2021-05-06 13:25:00,1.7131634001151494
1031,E03,-8266551.477528088,25029379.95337518,13458757.192896465,-38.66025264521079,-1349.0945066901063,2487.22418158841,-0.0004279482371885,28898531.323,E,2021-05-06 13:25:00,7.3760152985316765
1032,E15,-355549.327185587,18337891.575031925,23239332.08844979,-1912.847863520612,1338.1298233656844,-1084.4687509291412,0.0008157316913184,25941006.927,E,2021-05-06 13:25:00,2.448099674814276
1033,E21,24638709.41228189,192428.66944253072,16400748.683471613,1502.2969381120834,678.6231649797478,-2263.9564504384634,-0.0006633622148228,23619208.228,E,2021-05-06 13:25:00,1.4531298887164166
1034,E26,26300464.081040654,-11077873.893004138,7851962.295305354,-731.892115031403,321.76574068435946,2906.25724481862,0.0018421698207471,24521844.114,E,2021-05-06 13:25:00,1.628630611052177
1035,E27,25857978.401207156,14341053.042030614,-1464764.6209122953,-81.56010198106057,-163.2170865836478,-3037.2986890627712,-2.653074261616308e-05,25695062.96,E,2021-05-06 13:25:00,1.8660597158808492
1036,E01,10376444.751587857,-13198582.383036984,24375767.26351528,2204.716361658272,1061.0689081934677,-363.5814201947064,-0.001102037844248,25645843.77,E,2021-05-06 13:30:00,1.6722584274017318
1037,E03,-8283419.616812134,24613716.087260246,14195439.66400802,-74.31710687225149,-1421.531037283723,2423.4296666958403,-0.0004279495333321,28807761.854,E,2021-05-06 13:30:00,6.470593104322067
1038,E15,-920314.9677742628,18743405.303150754,22898003.965563554,-1851.781070423906,1364.6469692485912,-1190.7903282380105,0.0008157311240211,26080242.903,E,2021-05-06 13:30:00,2.7313444523171793
1039,E21,25082493.497715157,386138.3760313615,15710374.179123413,1455.564569525332,613.0227344620569,-2338.012950241915,-0.0006633627926931,23647794.257,E,2021-05-06 13:30:00,1.4499476340697244
1040,E26,26071286.63060315,-10971403.143181032,8718206.59286565,-795.3557968581808,388.4484398511584,2868.03889821964,0.0018421566387583,24413379.482,E,2021-05-06 13:30:00,1.6099652101302682
1041,E27,25820669.825410403,14286334.96002882,-2374731.48477377,-167.4199184329094,-200.91649458415063,-3028.447942536183,-2.6533198251857867e-05,25853585.087,E,2021-05-06 13:30:00,2.012656849391543
1042,E01,11039904.94967544,-12888838.77337067,24249858.0978968,2217.5993937379085,1003.6387716213408,-475.71609462129226,-0.0011020402657776,25532526.72,E,2021-05-06 13:35:00,1.6531157708945607
1043,E03,-8311445.343845798,24176753.553471427,14912479.380491354,-113.01418687542088,-1491.0498678373158,2356.284233604078,-0.0004279507909927,28722200.932,E,2021-05-06 13:35:00,6.542471178652301
1044,E15,-1466342.9594441932,19156283.10395613,22525022.698203824,-1787.9669336172697,1387.1991622994442,-1295.4648302979997,0.0008157305271652,26220233.687,E,2021-05-06 13:35:00,3.0739738594758044
1045,E21,25511632.49851585,560399.771214081,14998264.931739574,1404.679622337037,549.0033860853205,-2408.834578085999,-0.0006633634449713,23684016.634,E,2021-05-06 13:35:00,1.4567767422044569
1046,E26,25823619.70865545,-10844570.37587319,9572388.863160392,-855.1288582195237,457.475369695321,2825.8530240008904,0.0018421434567694,24309107.945,E,2021-05-06 13:35:00,1.6052500125473208
1047,E27,25757385.286286365,14220900.173468595,-3281414.60901791,-254.69119380139904,-234.64610789362604,-3015.4096148627746,-2.653565388755265e-05,26015657.91,E,2021-05-06 13:35:00,2.233505775659778
1048,E01,11706549.41549807,-12596536.409024986,24090403.502321564,2225.933206716765,944.8358883085056,-587.19184374152,-0.0011020426873072,25424494.416,E,2021-05-06 13:40:00,1.6679421495561293
1049,E03,-8351515.4854261875,23719397.220611747,15608884.407748615,-154.58447221030372,-1557.4585039544777,2285.8809862417456,-0.0004279520486533,28642155.904,E,2021-05-06 13:40:00,6.909325698545095
1050,E08,5023496.943069665,29088801.3317502,-2083023.563213013,79.06049889724198,201.62457771734805,2996.803458358247,0.006006448063999,26965008.754,E,2021-05-06 13:40:00,7.628066432617314
1051,E13,16616111.96698811,6584742.054014382,23594284.91312791,-1914.8948861192264,1397.7273152281396,959.4676643710396,0.000416022259742,23304969.667,E,2021-05-06 13:40:00,1.4680033705178235
1052,E15,-1992843.7984120343,19575314.70644885,22120904.23367389,-1721.639764363435,1405.6508854422395,-1398.3477518738332,0.0008157299303093,26360794.334,E,2021-05-06 13:40:00,3.4762990645561977
1053,E21,25924897.967302587,715722.1014926545,14265406.848528575,1349.7626188844106,486.8022204610135,-2476.323339327576,-0.000663364015054,23727883.848,E,2021-05-06 13:40:00,1.4852183528024587
1054,E26,25558593.598389942,-10696706.20119367,10413327.486272875,-911.0595464306268,528.6192260866466,2779.7581202542046,0.0018421302747806,24209047.591,E,2021-05-06 13:40:00,1.6275673224005962
1055,E01,12375003.69733513,-12322049.159098996,23897624.304008845,2229.655767684371,884.9139308454482,-697.8545068657428,-0.0011020451088369,25322045.073,E,2021-05-06 13:45:00,1.7343657137432782
1056,E03,-8404465.614667943,23242607.692829303,16283691.94732492,-198.8502939341792,-1620.5750896028767,2212.3176351287457,-0.000427953306314,28567914.188,E,2021-05-06 13:45:00,6.800335809791761
1057,E08,5046060.01037111,29135603.759705856,-1182748.0410710715,70.68362916283101,110.42958922151963,3004.340813232765,0.0060064462563782,26826956.135,E,2021-05-06 13:45:00,6.612766745301033
1058,E13,16043527.457810782,7013559.037093787,23865742.04908552,-1901.5875494742493,1460.7402053620483,850.038504080835,0.0004160224132192,23350763.052,E,2021-05-06 13:45:00,1.532311200092284
1059,E15,-2499099.697415337,19999251.397175837,21686207.421318293,-1653.0416233246738,1419.8807135856523,-1499.297019975348,0.0008157293334534,26501750.859,E,2021-05-06 13:45:00,3.926867553390233
1060,E21,26321100.20199657,852685.7779717017,13512813.681385562,1290.9479044634345,426.6490233410998,-2540.3858751798075,-0.0006633646673322,23779375.148,E,2021-05-06 13:45:00,1.5518566521107546
1061,E26,25277382.078808963,-10527210.67831572,11239859.205554027,-963.0097241705814,601.6444537147557,2729.8180963303075,0.0018421170927918,24113200.804,E,2021-05-06 13:45:00,1.6946857401043816
1062,E01,13043877.030320227,-12065674.260132091,23671787.414629266,2228.720388149837,824.1299599499782,-807.5510503301657,-0.0011020475303665,25225474.429,E,2021-05-06 13:50:00,1.8743859324412424
1063,E03,-8471076.46488062,22747398.496077508,16935969.171466123,-245.6238301948875,-1680.2287692642226,2135.696251000398,-0.0004279545639746,28499752.025,E,2021-05-06 13:50:00,6.525921767319447
1064,E08,5065502.4341619145,29155094.875133,-280835.0285535571,58.26039636571405,19.59245143706308,3007.718827994136,0.0060064444487575,26689502.301,E,2021-05-06 13:50:00,7.376290820817944
1065,E13,15475603.198656077,7460986.052505637,24104190.71227199,-1883.84445471146,1521.7535098500853,739.4369167404759,0.000416022608988,23400680.383,E,2021-05-06 13:50:00,1.654344119262907
1066,E15,-2984466.5644891392,20426810.20852764,21221533.337167803,-1582.4216087883474,1429.7817793217614,-1598.1732285855885,0.0008157287365975,26642937.114,E,2021-05-06 13:50:00,4.369131585894586
1067,E21,26699091.63316774,971938.47607103,12741526.92202849,1228.3832286671068,368.7655884786524,-2600.933594929572,-0.0006633652956225,23838455.179,E,2021-05-06 13:50:00,1.6783715951850289
1068,E26,24981198.26867179,-10335555.668556385,12050840.737718176,-1010.8553376856646,676.3080658128748,2676.102183049239,0.0018421039108029,24021563.807,E,2021-05-06 13:50:00,1.8282223562811797
1069,E27,25408209.052947037,13972452.590771891,-5969256.559429201,-522.4068318684364,-311.2239958827022,-2951.378266215564,-2.654280979186e-05,26520663.956,E,2021-05-06 13:50:00,3.6645753394381346
1070,E01,13711766.966704648,-11827631.435582483,23413205.460488573,2223.095894687245,762.7435166753802,-916.1297786053768,-0.0011020499518962,25135072.0,E,2021-05-06 13:55:00,2.113078138324547
1071,E03,-8552070.982552165,22234832.689479463,17564814.509814337,-294.70777099879194,-1736.2602712269831,2056.123121372949,-0.0004279558216353,28437929.464,E,2021-05-06 13:55:00,6.588676155098331
1072,E13,14913653.670512363,7926386.308341376,24309302.192977805,-1861.774480968144,1580.520244910827,627.8158688487233,0.0004160227624652,23454524.823,E,2021-05-06 13:55:00,1.8593264230527553
1073,E15,-3448375.984354733,20856678.345180124,20727524.45501939,-1510.0349868805167,1435.262158618122,-1694.8398302298435,0.0008157281397416,26784204.905,E,2021-05-06 13:55:00,4.808124451766864
1074,E21,27057771.13342242,1074193.3856683923,11952613.497989196,1162.2292745410664,313.36484889721726,-2657.882756577421,-0.0006633659479007,23905062.74,E,2021-05-06 13:55:00,1.891285870310401
1075,E26,24671290.33733853,-10121286.93856094,12845150.354889708,-1054.4868356843372,752.360489942034,2618.684835519866,0.0018420907288141,23934125.106,E,2021-05-06 13:55:00,2.0524386586301238
1076,E27,25237943.226289995,13876409.282016546,-6850338.948693972,-612.7381060043294,-328.35773430615944,-2921.8273929582147,-2.654526116429837e-05,26694383.856,E,2021-05-06 13:55:00,4.469964016398177
1077,E01,14377264.04924262,-11608062.288997391,23122236.34964561,2212.766745683546,701.0157061188103,-1023.4405435809156,-0.0011020523734258,25051111.136,E,2021-05-06 14:00:00,2.47710393946323
1078,E03,-8648111.584795298,21706019.30772906,18169358.89220804,-345.8960161238811,-1788.5224503887555,1973.7086013794217,-0.0004279570792959,28382681.594,E,2021-05-06 14:00:00,7.192188707150043
1079,E13,14358958.999364795,8409049.413373157,24480793.71764564,-1835.5015987942352,1636.8009145304777,515.3297049453936,0.000416022958234,23512095.901,E,2021-05-06 14:00:00,2.17596552056319
1080,E15,-3890336.935606992,21287517.7184819,20204863.760614984,-1436.1423005126376,1436.245204554109,-1789.163323703976,0.0008157275428857,26925408.935,E,2021-05-06 14:00:00,5.4724530036471775
1081,E21,27396087.44106292,1160225.9235308748,11147165.151457632,1092.659060698099,260.650254792111,-2711.1546252198864,-0.000663366576191,23979104.064,E,2021-05-06 14:00:00,2.2213379741178674
1082,E26,24348937.097525597,-9884026.006211584,13621689.43640552,-1093.8095374729842,829.5464368717865,2557.6456287176275,0.0018420775468253,23850857.047,E,2021-05-06 14:00:00,2.3927660068761556
1083,E27,25040556.009451337,13775863.111441107,-7721948.817850589,-703.1721106414708,-341.2394372658169,-2888.2363710167065,-2.654769923538e-05,26870336.205,E,2021-05-06 14:00:00,5.353016302337011
1084,E01,15038956.511462446,-11407029.972947313,22799282.77655364,2197.733093778852,639.2082758217201,-1129.3349517437784,-0.0011020547949555,24973856.682,E,2021-05-06 14:05:00,2.993062562063535
1085,E03,-8759797.630833635,21162109.646961283,18748766.94590135,-398.97440372248377,-1836.8807886941613,1888.5669590994453,-0.0004279583369565,28334233.094,E,2021-05-06 14:05:00,8.345342897140181
1086,E13,13812759.45814664,8908194.867113391,24618429.05935589,-1805.1633507612823,1690.3636072391223,402.13399426079206,0.0004160231117112,23573201.076,E,2021-05-06 14:05:00,2.635185761199671
1087,E15,-4309937.237780677,21717969.573021043,19654273.81010979,-1361.0084601516735,1432.6698279336897,-1881.01343770826,0.0008157269460298,27066423.393,E,2021-05-06 14:05:00,6.629998467645728
1088,E21,27713043.294077173,1230871.3908141349,10326295.976240613,1019.8573786715764,210.81493838658207,-2760.675516652543,-0.0006633672242059,24060474.752,E,2021-05-06 14:05:00,2.7024774318412894
1089,E26,24015443.495395288,-9623471.72278783,14379383.98822425,-1128.743949060295,907.605789514228,2493.06914597986,0.0018420643648364,23771728.278,E,2021-05-06 14:05:00,2.8741219180072344
1090,E27,24816056.588408545,13672091.808137905,-8582881.236337692,-793.4407939956097,-349.8588337321185,-2850.6516287633926,-2.6550150607818373e-05,27048240.445,E,2021-05-06 14:05:00,6.298637037792022
1091,E01,15695434.98849358,-11224519.13483506,22444791.66489915,2178.010793777132,577.5826920729755,-1233.6665689708764,-0.0011020572164851,24903561.412,E,2021-05-06 14:10:00,3.685737887202301
1092,E03,-8887663.116353303,20604293.40706309,19302238.14558512,-453.7214670528296,-1881.2138514841108,1800.816215613215,-0.0004279595946172,28292780.6,E,2021-05-06 14:10:00,9.99696804934582
1093,E13,13276252.636868795,9422973.188964002,24722018.778334588,-1770.9114359008229,1740.985599051584,288.38521589243754,0.0004160233074799,23637648.395,E,2021-05-06 14:10:00,3.268486204863471
1094,E15,-4706844.723314812,22146659.18928167,19076515.73409579,-1284.9018195678095,1424.4907237900536,-1970.263310137211,0.0008157263491739,27207123.828,E,2021-05-06 14:10:00,8.392182571701367
1095,E21,28007698.278361574,1287020.95683862,9491141.931510862,944.0201561777772,164.041135211047,-2806.3769748990926,-0.0006633677403443,24149042.822,E,2021-05-06 14:10:00,3.370499710035151
1096,E26,23672136.013757262,-9339401.58582678,15117186.127842776,-1159.2260261414967,986.2745087994034,2425.044860587825,0.0018420511828476,23696700.163,E,2021-05-06 14:10:00,3.5190944394265933
1097,E27,24564534.88608888,13566373.530975096,-9431945.4912279,-883.2761539738243,-354.22123114693034,-2809.1251232024297,-2.655253047124e-05,27227809.991,E,2021-05-06 14:10:00,7.74718294631404
1098,E01,16345297.222081011,-11060436.139726087,22059253.549395423,2153.63135599453,516.3992173327379,-1336.291122658028,-0.0011020596380147,24840462.317,E,2021-05-06 14:15:00,4.576308471602079
1099,E03,-9032174.598762402,20033794.70389097,19829007.91466224,-509.9092166826709,-1921.4136981880592,1710.5779800157618,-0.0004279608522778,28258504.186,E,2021-05-06 14:15:00,12.09060973639226
1100,E13,12750587.831038624,9952470.469627786,24791420.57831843,-1732.910101534488,1788.4533342123575,174.24061443626695,0.0004160234609571,23705251.378,E,2021-05-06 14:15:00,4.105984426383181
1101,E15,-5080808.130388837,22572200.646033645,18472388.188520603,-1208.0932397668985,1411.6785429845404,-2056.7896627804244,0.000815725752318,27347405.04,E,2021-05-06 14:15:00,10.754052973627513
1102,E21,28279172.443040136,1329619.2091545863,8642858.198029604,865.3538126173281,120.49949409794056,-2848.1958323711306,-0.0006633683883592,24244652.997,E,2021-05-06 14:15:00,4.261373258424817
1103,E26,23320358.004458107,-9031672.77807444,15834075.5326726,-1185.2073830605275,1065.2855533225795,2353.6670106139577,0.0018420380008588,23625724.975,E,2021-05-06 14:15:00,4.346083664304725
1104,E27,24286160.95696661,13459982.70003919,-10267967.751152122,-972.4111449644648,-354.3475124162619,-2763.71428753357,-2.655498184367837e-05,27408753.526,E,2021-05-06 14:15:00,9.990604941590187
1105,E01,16987152.743436947,-10914609.569381956,21643201.897371445,2124.6418452018897,455.9159919916632,-1437.066700910882,-0.0011020620595444,24784778.52,E,2021-05-06 14:20:00,5.680589307262986
1106,E03,-9193729.360590251,19451867.96530737,20328348.67630137,-567.3039454216545,-1957.3862459517632,1617.9772796332518,-0.0004279621099385,28231558.055,E,2021-05-06 14:20:00,14.604270470071498
1107,E08,5049987.277112104,28712052.420026924,5095170.25765739,-98.39259332221974,-503.63090719265546,2940.7929103577603,0.006006433686707,25899091.937,E,2021-05-06 14:20:00,13.589788849919692
1108,E13,12236863.993933056,10495709.277273672,24826539.33251169,-1691.3366170018198,1832.5639600935567,59.85793887583007,0.0004160235985182,23775829.858,E,2021-05-06 14:20:00,5.1742278512620015
1109,E15,-5431657.713570988,22993201.62588784,17842726.253914494,-1130.8551443567223,1394.2200082922914,-2140.472971194305,0.0008157251554621,27487168.732,E,2021-05-06 14:20:00,13.614219269421433
1110,E21,28526649.140892822,1359659.5921827536,7782618.665822673,784.074496399325,80.3484923617719,-2886.074292524996,-0.0006633691373281,24347130.606,E,2021-05-06 14:20:00,5.409347791426726
1111,E27,23981184.81800503,13354184.972461268,-11089791.79091852,-1060.5806057292923,-350.2740135802273,-2714.481868029401,-2.655759453773e-05,27590778.319,E,2021-05-06 14:20:00,13.020271120774403
1112,E01,17619627.517655294,-10786790.995714886,21197212.37107811,2091.104725506848,396.38812366550326,-1535.8539485262556,-0.001102064481074,24736710.816,E,2021-05-06 14:25:00,7.0073739897015335
1113,E03,-9372653.817424612,18859793.725345515,20799570.852866787,-625.6670531622161,-1989.051584958648,1523.1423856881008,-0.0004279633675991,28212074.572,E,2021-05-06 14:25:00,17.567232740684602
1114,E08,5014703.649968151,28548716.745791472,5973678.428692952,-137.40641257416135,-584.9061975666687,2915.252731978149,0.006006431874823,25776717.767,E,2021-05-06 14:25:00,15.465202805120859
1115,E13,11736124.42963234,11051653.708215714,24827327.343146157,-1646.3795852877631,1873.1253255927488,-54.60468097547199,0.0004160237519954,23849205.935,E,2021-05-06 14:25:00,6.493877181366892
1116,E15,-5759305.570202228,23408268.24729568,17188400.28440968,-1053.4605696271324,1372.1179745590036,-2221.197629509855,0.0008157245586062,27626325.786,E,2021-05-06 14:25:00,16.909191761873686
1117,E21,28749378.23876057,1378181.819525292,6911613.09187122,700.4074043065289,43.73387589648202,-2919.960006054291,-0.000663369785343,24456281.07,E,2021-05-06 14:25:00,6.844857365193898
1118,E27,23649935.447460458,13250233.07040023,-11896281.411055433,-1147.522205170633,-342.05242882861154,-2661.4959615157704,-2.656005017342479e-05,27773587.297,E,2021-05-06 14:25:00,16.60302372159261
1119,E03,-9569201.680300264,18258875.006443724,21242023.467521988,-684.7558688196311,-2016.34420404173,1426.2046873704676,-0.0004279642016627,28200159.681,E,2021-05-06 14:30:00,20.998477633014097
1120,E08,4967205.497386947,28361340.29005029,6843918.26092569,-179.80085362944814,-663.8662289061739,2885.678357408531,0.006006429961417,25658048.625,E,2021-05-06 14:30:00,17.71277588665374
1121,E13,11249354.756426642,11619211.324330626,24793784.3457712,-1598.2393385100163,1909.957325701033,-168.98912559810563,0.0004160238895565,23925212.464,E,2021-05-06 14:30:00,8.077455041541198
1122,E21,28946678.12717444,1386266.752881572,6031046.780183491,614.5859509238664,10.788171107105748,-2949.806173449338,-0.0006633704178967,24571887.361,E,2021-05-06 14:30:00,8.592225862904856
1123,E26,22227788.202557243,-7966316.581972115,17849506.083798014,-1235.9010185419488,1301.676798961432,2120.423249915775,0.001841998950113,23436554.908,E,2021-05-06 14:30:00,8.00340397224226
1124,E27,23292820.29096326,13149361.578295808,-12686321.165499205,-1232.977268770337,-329.74959992507,-2604.829796871556,-2.656254218891e-05,27956885.653,E,2021-05-06 14:30:00,20.670993034697375
1125,E03,-9783554.84674627,17650430.26413351,21655096.433706623,-744.3245972942618,-2039.213374177416,1327.2983107118562,-0.00042796545506,28195898.962,E,2021-05-06 14:35:00,24.896496159184107
1126,E08,4906499.627223184,28150650.216557443,7704685.951670142,-225.43163272542043,-740.2947569814789,2852.1111614798547,0.006006428149533,25543458.822,E,2021-05-06 14:35:00,20.37270427142688
1127,E13,10777478.321995707,12197238.132467296,24725957.50695676,-1547.126166086957,1942.8918457048496,-283.13726543848065,0.0004160240430337,24003683.831,E,2021-05-06 14:35:00,9.928053740570558
1128,E21,29117938.44643644,1385033.4375492737,5142137.629248879,526.8510331743812,-18.369824560995696,-2975.5715677267503,-0.0006633710659116,24693714.792,E,2021-05-06 14:35:00,10.66852154301118
1129,E26,21855733.024399035,-7564139.369853509,18473141.040803872,-1243.7130410577845,1379.3593539203116,2036.664057992836,0.0018419857723874,23381199.187,E,2021-05-06 14:35:00,9.59934796242725
1130,E27,22910323.285274222,13052783.199927269,-13458818.91954447,-1316.6917786049978,-313.4472604410145,-2544.561699621098,-2.6564997824604788e-05,28140372.855,E,2021-05-06 14:35:00,25.177622084853304
1131,E03,-10015819.497405646,17035793.073617633,22038219.21578007,-804.1250314982592,-2057.623099569329,1226.5602208499397,-0.0004279668210074,28199347.668,E,2021-05-06 14:40:00,29.255231880959197
1132,E08,4831638.591988471,27917437.401248988,8554790.241626715,-274.1419476693126,-813.9841540920008,2814.597792937093,0.006006426294334,25433317.359,E,2021-05-06 14:40:00,23.445460630725577
1133,E13,10321354.51743292,12784540.961031258,24623941.43093317,-1493.260625763666,1971.7740886847623,-396.8914563758595,0.0004160241223872,24084468.271,E,2021-05-06 14:40:00,12.042089058671467
1134,E21,29262622.129751183,1375634.148501257,4246115.491693074,437.450134517112,-43.63539952015259,-2997.2206306078774,-0.0006633717139266,24821515.569,E,2021-05-06 14:40:00,13.08557201376283
1135,E26,21482010.914310116,-7138801.635628711,19071222.835896637,-1247.0207713963966,1456.036786119444,1950.0891761105372,0.001841972465627,23329577.072,E,2021-05-06 14:40:00,11.355236375392385
1136,E27,22503004.16002161,12961683.583757443,-14212706.30632312,-1398.4171372525775,-293.2417795582543,-2480.7749749428767,-2.656745346029957e-05,28323753.401,E,2021-05-06 14:40:00,30.080915919397448
1137,E03,-10266027.958880156,16416304.618378066,22390863.26780255,-863.9075451545341,-2071.5522114662103,1124.129818903879,-0.0004279680744047,28210541.506,E,2021-05-06 14:45:00,33.82252762146672
1138,E08,4741723.344038108,27662553.45909698,9393055.152886588,-325.76363806056247,-884.7366796988358,2773.1906087382795,0.00600642448245,25327984.265,E,2021-05-06 14:45:00,26.586454028645157
1139,E13,9881774.516081814,13379882.937689954,24487877.80535465,-1436.8717280661265,1996.462388528744,-510.0944643733629,0.0004160242758644,24167418.456,E,2021-05-06 14:45:00,14.332870139802322
1140,E21,29380267.23931764,1359250.5115087242,3344219.889486872,346.63652091229994,-64.91833111943087,-3014.723498892477,-0.0006633723619416,24955021.358,E,2021-05-06 14:45:00,15.73508202812407
1141,E26,21107966.41734742,-6690644.521812158,19642924.837547347,-1245.8710311203863,1531.443605404945,1860.818374473947,0.0018419592836381,23281613.228,E,2021-05-06 14:45:00,13.208435985799648
1142,E03,-10534137.211147552,15793310.459494604,22712542.043149862,-923.4219356107952,-2080.9946960935367,1020.1488478003528,-0.0004279693278021,28229482.859,E,2021-05-06 14:50:00,38.53681765400857
1143,E08,4635907.331151921,27386907.954983745,10218320.852833016,-380.1172123687821,-952.3646133156276,2727.9471457299533,0.006006422685459,25227802.151,E,2021-05-06 14:50:00,29.72333525154662
1144,E13,9459460.352091836,13981986.00662345,24317955.525676083,-1378.197129328402,2016.8294209381515,-622.5899643640255,0.0004160244716331,24252391.458,E,2021-05-06 14:50:00,16.7357307982734
