,index,datetime,xr,yr,zr,dtr_GPS,dtr_GAL,in_view_sat,dtr
94,0,2021-07-06 07:50:00,4642425.686381881,1028628.4233521075,4236850.432204568,-8.868682952467012e-09,-4.202470343059344e-09,14,4.666212609407668e-09
95,0,2021-07-06 07:55:00,4642425.446056955,1028628.6753131343,4236850.141691071,-1.2358663395539746e-08,-2.433515514220226e-09,13,9.925147881319521e-09
96,0,2021-07-06 08:00:00,4642425.647267682,1028628.7806883975,4236850.176101477,-1.1645757039081706e-08,3.3245264792334835e-09,13,1.497028351831519e-08
97,0,2021-07-06 08:05:00,4642426.435390494,1028628.5326105768,4236850.203168793,-7.205564720201691e-09,1.2280701920214847e-08,14,1.9486266640416537e-08
98,0,2021-07-06 08:10:00,4642426.937540174,1028628.5631380331,4236850.434740528,-6.254103308655341e-09,1.7168040319630845e-08,14,2.3422143628286185e-08
99,0,2021-07-06 08:15:00,4642427.592540668,1028628.713318475,4236850.693390405,-4.374397603013578e-09,2.4058006494041454e-08,14,2.8432404097055033e-08
100,0,2021-07-06 08:20:00,4642428.061866428,1028628.8738456345,4236851.1110558985,-2.65684698198219e-09,2.9350459113977702e-08,14,3.2007306095959894e-08
101,0,2021-07-06 08:25:00,4642428.190859364,1028628.93771437,4236851.110243483,-3.2061589668772784e-09,3.18214306238387e-08,14,3.502758959071598e-08
102,0,2021-07-06 08:30:00,4642429.199098714,1028629.464534934,4236851.809436222,-1.0306026011441884e-09,3.717316521962267e-08,15,3.820376782076686e-08
103,0,2021-07-06 08:35:00,4642429.132105065,1028630.0464595419,4236852.348895914,2.0742155603137632e-09,4.444917534200391e-08,15,4.237495978169014e-08
104,0,2021-07-06 08:40:00,4642430.404697847,1028629.4233117184,4236852.1758073075,5.777459998706217e-09,4.919648728409096e-08,16,4.341902728538474e-08
105,0,2021-07-06 08:45:00,4642429.961608815,1028629.4459283137,4236852.10657207,6.8185816126996174e-09,5.251467752842013e-08,16,4.569609591572051e-08
106,0,2021-07-06 08:50:00,4642430.045818398,1028629.7143680368,4236852.3688994115,6.428127411760681e-09,5.428032353347003e-08,16,4.785219612170935e-08
107,0,2021-07-06 08:55:00,4642430.761938394,1028629.6467642507,4236853.367254764,8.050059462060747e-09,5.7316941707080864e-08,16,4.926688224502012e-08
108,0,2021-07-06 09:00:00,4642430.827556368,1028629.885575542,4236853.452345279,9.946372468200426e-09,6.001413845251115e-08,16,5.006776598431072e-08
109,0,2021-07-06 09:05:00,4642432.393866315,1028630.0831140599,4236853.9710958395,1.2479705913894972e-08,6.398130089144378e-08,15,5.150159497754881e-08
110,0,2021-07-06 09:10:00,4642432.31240129,1028629.9331917464,4236854.082501784,1.0326166185031387e-08,6.206951325371966e-08,15,5.1743347068688274e-08
111,0,2021-07-06 09:15:00,4642432.639854068,1028629.9586632431,4236854.558090439,1.4053940595484607e-08,6.598183032971646e-08,15,5.192788973423186e-08
112,0,2021-07-06 09:20:00,4642430.642098153,1028629.5415150202,4236853.731987355,9.90730490496841e-09,5.922402433139445e-08,14,4.931671942642604e-08
113,0,2021-07-06 09:25:00,4642430.3610599125,1028629.3064021999,4236853.881326702,9.552327814842617e-09,5.7996263757751836e-08,14,4.844393594290922e-08
114,0,2021-07-06 09:30:00,4642430.094351801,1028629.316949619,4236853.587361481,7.333303650873882e-09,5.4273567516079484e-08,14,4.69402638652056e-08
115,0,2021-07-06 09:35:00,4642430.238738627,1028629.0834506521,4236853.803720799,1.044567575924784e-08,5.5258677264022133e-08,14,4.481300150477429e-08
116,0,2021-07-06 09:40:00,4642429.952135173,1028629.3516259793,4236853.843989832,9.994212568290129e-09,5.281052285384978e-08,15,4.281631028555965e-08
117,0,2021-07-06 09:45:00,4642429.894891562,1028629.476748513,4236854.217685148,9.829527581549653e-09,4.961762800388314e-08,15,3.9788100422333484e-08
118,0,2021-07-06 09:50:00,4642429.013049548,1028629.1220158235,4236853.767599656,7.832233396211596e-09,4.46294294921246e-08,14,3.6797196095913e-08
119,0,2021-07-06 09:55:00,4642429.668850199,1028629.5707153314,4236854.406118471,9.525040386556256e-09,4.2918414748726205e-08,13,3.339337436216995e-08
120,0,2021-07-06 10:00:00,4642430.629293881,1028630.01594232,4236855.372235511,1.316327299055739e-08,4.2097912287984786e-08,14,2.8934639297427395e-08
121,0,2021-07-06 10:05:00,4642429.65530129,1028630.1235881612,4236854.598163097,9.479821924724338e-09,3.429062830656193e-08,14,2.481080638183759e-08
122,0,2021-07-06 10:10:00,4642430.27083656,1028630.3564503415,4236855.300350701,1.389788098609172e-08,3.309690698870699e-08,13,1.9199026002615268e-08
123,0,2021-07-06 10:15:00,4642429.933752985,1028630.6423715673,4236855.335355321,1.4394028285827778e-08,2.805156627417512e-08,13,1.3657537988347344e-08
124,0,2021-07-06 10:20:00,4642429.486376763,1028630.4387802727,4236854.602568691,1.2417639807954832e-08,2.0886273594647874e-08,13,8.468633786693042e-09
125,0,2021-07-06 10:25:00,4642429.639495667,1028630.6136922991,4236854.5685122805,1.3600564898832602e-08,1.6760350096599103e-08,13,3.1597851977665007e-09
126,0,2021-07-06 10:30:00,4642426.924911563,1028631.6398726235,4236851.686468938,5.402237937057883e-09,-4.6553047171721136e-10,15,-5.867768408775095e-09
127,0,2021-07-06 10:35:00,4642425.741376462,1028631.5060662326,4236849.927016344,-1.3014445664423581e-09,-1.0995577128492323e-08,15,-9.694132562049964e-09
128,0,2021-07-06 10:40:00,4642424.451192944,1028631.4421565294,4236848.554277938,-6.447235899879672e-09,-2.2106900069832174e-08,15,-1.5659664169952504e-08
129,0,2021-07-06 10:45:00,4642425.267804041,1028631.2423690044,4236848.362423341,-2.204011291043769e-09,-2.1522473868309334e-08,13,-1.9318462577265566e-08
130,0,2021-07-06 10:50:00,4642424.768845102,1028631.4909844947,4236847.862097315,-5.7030709919309004e-09,-3.123242523537328e-08,14,-2.552935424344238e-08
131,0,2021-07-06 10:55:00,4642424.671202891,1028631.7717159431,4236847.094640975,-2.8230517892679613e-09,-3.4363130056908726e-08,14,-3.154007826764077e-08
132,0,2021-07-06 11:00:00,4642427.613054585,1028632.2162770503,4236853.763948515,1.0520295140002518e-08,-2.2464510875903965e-08,13,-3.298480601590648e-08
133,0,2021-07-06 11:05:00,4642426.567108745,1028631.9086738441,4236852.03469308,8.500782189410617e-09,-2.8533296768904792e-08,13,-3.703407895831541e-08
134,0,2021-07-06 11:10:00,4642425.087623389,1028631.9428016143,4236850.488946856,6.449195426277006e-09,-3.537698216755731e-08,14,-4.182617759383432e-08
135,0,2021-07-06 11:15:00,4642422.353353683,1028632.1631577589,4236848.844951375,-1.545881622814399e-09,-4.872885379032172e-08,15,-4.718297216750732e-08
136,0,2021-07-06 11:20:00,4642422.343943916,1028631.9340207796,4236848.854893744,-3.805808854860379e-09,-5.210177171335236e-08,14,-4.829596285849198e-08
137,0,2021-07-06 11:25:00,4642422.790957044,1028631.8632469587,4236849.380807262,-4.379224201266367e-10,-5.2086734241070874e-08,15,-5.164881182094424e-08
138,0,2021-07-06 11:30:00,4642422.448719267,1028631.3215051556,4236849.112320663,-7.035035038500774e-10,-5.24082985706435e-08,15,-5.170479506679342e-08
139,0,2021-07-06 11:35:00,4642421.807511701,1028630.7969560203,4236848.585230682,-2.756987455779922e-09,-5.408677585509792e-08,15,-5.1329788399318e-08
140,0,2021-07-06 11:40:00,4642421.324423537,1028629.9869780322,4236848.200653387,-4.861929247823114e-09,-5.4150047655598826e-08,15,-4.928811840777571e-08
141,0,2021-07-06 11:45:00,4642423.24706511,1028629.4181471061,4236848.847548583,3.007814391674069e-09,-4.253533040915713e-08,14,-4.55431448008312e-08
142,0,2021-07-06 11:50:00,4642428.855682822,1028630.295803351,4236849.254432956,1.3965467272660102e-08,-2.792353935672457e-08,14,-4.188900662938467e-08
143,0,2021-07-06 11:55:00,4642428.703313548,1028630.0554916435,4236848.958653531,1.5154330489181095e-08,-2.2598860555634206e-08,14,-3.77531910448153e-08
144,0,2021-07-06 12:00:00,4642429.516747611,1028629.7142157498,4236850.045700796,1.837191949680093e-08,-1.451726704323315e-08,15,-3.288918654003408e-08
145,0,2021-07-06 12:05:00,4642428.812111758,1028629.1684327048,4236849.832172363,1.9793480681824208e-08,-8.797749851081207e-09,15,-2.8591230532905414e-08
146,0,2021-07-06 12:10:00,4642429.419155163,1028629.2630563228,4236849.389353366,2.040495682424306e-08,-4.280344641815715e-09,15,-2.4685301466058775e-08
147,0,2021-07-06 12:15:00,4642427.826708914,1028628.9213475962,4236849.032347485,1.7472389437639892e-08,-3.056376958439168e-09,15,-2.052876639607906e-08
148,0,2021-07-06 12:20:00,4642424.897189021,1028626.9993150483,4236847.115292023,7.485508201078523e-09,-8.863115764991018e-09,15,-1.6348623966069543e-08
149,0,2021-07-06 12:25:00,4642423.088546744,1028626.2205810519,4236847.3319434,3.871570344348548e-09,-7.455687817327055e-09,16,-1.1327258161675603e-08
150,0,2021-07-06 12:30:00,4642423.33574468,1028626.2772102043,4236848.598222603,5.340570362800364e-09,1.2208916133068173e-09,15,-4.119678749493547e-09
151,0,2021-07-06 12:35:00,4642425.523751338,1028626.8230818342,4236849.173728376,9.159640633068762e-09,1.2150114452677784e-08,14,2.9904738196090223e-09
152,0,2021-07-06 12:40:00,4642425.163517716,1028627.0195101801,4236847.832902629,8.073127318752573e-09,1.4824551226011822e-08,15,6.751423907259249e-09
153,0,2021-07-06 12:45:00,4642425.678411953,1028626.7621982226,4236847.150290454,1.0130088240133786e-08,2.2040567230768313e-08,16,1.1910478990634526e-08
154,0,2021-07-06 12:50:00,4642426.033321784,1028626.892499395,4236847.678878042,1.0400171793891427e-08,2.624234322832678e-08,16,1.5842171434435352e-08
155,0,2021-07-06 12:55:00,4642426.281553689,1028626.8036350786,4236847.618036799,1.0428416731880199e-08,3.183244291240929e-08,16,2.140402618052909e-08
