,sv,xs,ys,zs,xs_dot,ys_dot,zs_dot,ts,C1C,constellation,time,TEC,iono_delay
80,G09,9963729.111552224,14427856.27125994,19886459.48856584,-945.1036556564444,2361.858882056943,-1238.6888577888649,-0.0003436556908126,21381286.194,G,2021-05-06 00:40:00,,
81,G13,13207457.26031462,-22892115.64049495,1632283.313407865,136.30978919632275,323.55889323747306,3191.3246064771456,0.0001284427853534,25502680.448,G,2021-05-06 00:40:00,,
82,G16,-7397693.480429286,14194209.314135255,20858548.483179897,-1626.1956046084424,-2172.518278742803,935.7449155323576,-0.0003206078217772,24480062.703,G,2021-05-06 00:40:00,,
83,G30,26186727.190934103,-58434.2861788529,5196979.358624648,-595.3452984521543,417.4318156858381,3014.9494189542925,-0.0004222457209834,21719696.656,G,2021-05-06 00:40:00,,
84,G02,18843011.257585783,-14369150.068271415,12697395.604143027,1506.8265745406234,-205.20160405261765,-2598.808632756284,-0.0006017732043801,22770870.725,G,2021-05-06 00:45:00,,
85,G04,890928.5901474152,23176808.5129402,12900002.934666043,-796.5732539374662,1451.035219266023,-2559.185462699798,-0.0001950646883415,24134671.05,G,2021-05-06 00:45:00,,
86,G05,2803531.1595426267,-17332517.56645548,19724650.70310382,1843.246909741125,1759.5862253229095,1292.3739248279717,-4.109509882255656e-05,24103588.187,G,2021-05-06 00:45:00,,
87,G06,25787054.295944843,-6276900.216509515,1763297.9982560554,250.78080268216576,156.6680771805764,-3211.546080442981,1.30489629555073e-05,22503498.018,G,2021-05-06 00:45:00,,
88,G07,18854217.387449745,8822734.862549776,17121961.34718638,-2025.560957290192,540.6914777454035,1943.5566209905228,0.000142637771205,20663487.177,G,2021-05-06 00:45:00,,
89,G09,9688496.884590091,15131893.345701495,19495834.1468675,-889.783277231209,2330.75301517981,-1365.061703372788,-0.0003436564411458,21485260.257,G,2021-05-06 00:45:00,,
90,G13,13241092.40067766,-22779216.844236866,2587794.7912087324,88.66185251364045,429.3682315679855,3177.724484185577,0.0001284442178075,25328315.104,G,2021-05-06 00:45:00,,
91,G16,-7894156.851442387,13542810.31410582,21118604.67201479,-1683.13180516882,-2169.171234501522,797.7001263208491,-0.0003206096293979,24565756.363,G,2021-05-06 00:45:00,,
92,G30,25992547.28976976,70941.15215057321,6096280.71763005,-698.8276393354452,445.7246553627338,2979.451189616256,-0.0004222472216497,21578955.713,G,2021-05-06 00:45:00,,
93,G02,19280714.97334345,-14430541.638695735,11906263.364254342,1410.83772071182,-203.29761606920755,-2674.6204683062347,-0.0006017741934556,22809708.541,G,2021-05-06 00:50:00,,
94,G04,660724.3439947199,23600422.473627567,12120114.433943871,-738.5118355795877,1372.2921764995494,-2639.2412505773755,-0.0001950651658262,24296524.686,G,2021-05-06 00:50:00,,
95,G05,3365863.8217379926,-16804273.80313775,20093028.138231494,1905.190752089468,1761.1516564357462,1163.0820371078305,-4.1095439883069726e-05,23909272.126,G,2021-05-06 00:50:00,,
96,G06,25844931.35864032,-6226821.991500836,798459.2781164717,135.16946099364768,177.99168815769283,-3219.690072481619,1.305002024309811e-05,22667860.775,G,2021-05-06 00:50:00,,
97,G07,18237584.55456828,8992359.49607385,17689165.942715436,-2084.501966423865,590.4398442190578,1837.226284512236,0.0001426410453859,20674708.189,G,2021-05-06 00:50:00,,
98,G09,9429839.241940318,15825729.647874268,19067685.6402222,-834.6618370355977,2293.863591248895,-1488.8029845151354,-0.0003436571914789,21593153.689,G,2021-05-06 00:50:00,,
99,G13,13261103.52862844,-22634351.289091423,3538302.752367665,45.50475543747737,536.6114216925746,3157.972256995084,0.0001284456502617,25154972.233,G,2021-05-06 00:50:00,,
100,G14,20544379.379928183,8670967.608577896,-14461420.99800357,1011.2788128565456,1545.5286332983271,2362.3157586594534,8.94325739864188e-05,25681336.814,G,2021-05-06 00:50:00,,
101,G16,-8407299.142773906,12893282.478254491,21337025.031887684,-1737.3341527526425,-2160.065932549922,658.2201317007521,-0.0003206114370186,24661952.901,G,2021-05-06 00:50:00,,
102,G30,25767661.93003401,209385.64262949585,6984088.484279137,-799.9970689905017,477.8682194082013,2938.337415672076,-0.0004222487223159,21445493.375,G,2021-05-06 00:50:00,,
103,G02,19689313.512980506,-14490657.193172969,11093102.48314842,1312.8453521228912,-196.6798713495764,-2745.6409272085257,-0.0006017751825311,22857821.566,G,2021-05-06 00:55:00,,
104,G04,447573.4032382043,23999735.49367753,11316963.783203682,-682.9308270847799,1289.0665072786453,-2714.2413730675216,-0.000195065643311,24459170.673,G,2021-05-06 00:55:00,,
105,G05,3946361.627029325,-16276352.918070402,20422276.69224016,1964.295091349384,1757.4543656013348,1031.557961578817,-4.109578094358289e-05,23717144.172,G,2021-05-06 00:55:00,,
106,G06,25868236.58412436,-6169625.464943459,-167902.11262675296,20.36410352772116,204.111911073302,-3221.695124424486,1.305107753068892e-05,22837948.343,G,2021-05-06 00:55:00,,
107,G07,17604017.05804591,9177164.484980404,18223957.80283554,-2138.4350892220364,641.845077634593,1727.5029833301894,0.0001426443195668,20694642.475,G,2021-05-06 00:55:00,,
108,G09,9187646.797119018,16507640.13069026,18602839.44788525,-780.0701052961465,2251.2612287047714,-1609.67353659447,-0.000343657941812,21704850.385,G,2021-05-06 00:55:00,,
109,G13,13268856.33921789,-22457142.48379805,4481966.1664099535,6.957765068230913,644.929463904406,3132.100649712227,0.0001284470827158,24982716.496,G,2021-05-06 00:55:00,,
110,G14,20842935.447348576,9121740.5845693,-13739135.818368072,978.2301625747502,1459.506922484129,2452.1518372219,8.943124385041746e-05,25489766.518,G,2021-05-06 00:55:00,,
111,G16,-8936251.9241243,12247332.236248042,21513421.75729833,-1788.4827143192197,-2145.346577863351,517.5902421653831,-0.0003206132446394,24768342.541,G,2021-05-06 00:55:00,,
112,G30,25512810.65123216,358031.9151633512,7858729.2492458895,-898.5508258609907,513.7094871416954,2891.6847959683555,-0.0004222502229822,21319564.017,G,2021-05-06 00:55:00,,
113,G02,20068254.144021984,-14548070.184944924,10259372.815929769,1213.172792986613,-185.26906897589768,-2811.721541207031,-0.0006017761716066,22914968.57,G,2021-05-06 01:00:00,,
114,G04,250690.68344909413,24373437.51196418,10492089.77315272,-630.1009759716503,1201.592771282681,-2784.0401983950314,-0.0001950661207957,24622532.152,G,2021-05-06 01:00:00,,
115,G05,4544125.752546966,-15750314.042776523,20711765.835154828,2020.2485721887629,1748.629194853247,898.0632100451995,-4.1096122004096056e-05,23527614.684,G,2021-05-06 01:00:00,,
116,G06,25857267.541228324,-6103883.16985962,-1133943.1874493654,-93.26423192511749,234.94811956256825,-3217.5544726141457,1.3052134818279732e-05,23013178.099,G,2021-05-06 01:00:00,,
117,G07,16955037.5920406,9377602.576532423,18725347.45212605,-2187.2279365353825,694.6103972300748,1614.5770545954,0.0001426475937478,20723110.262,G,2021-05-06 01:00:00,,
118,G09,8961711.543485431,17175924.35419917,18102191.96352405,-726.3345334241194,2203.039303986697,-1727.4398397479606,-0.0003436586921452,21820239.104,G,2021-05-06 01:00:00,,
119,G13,13265748.964068163,-22247322.67450344,5416955.665110913,-26.88222166209242,753.9566982693965,3100.154679763878,0.00012844851517,24811618.867,G,2021-05-06 01:00:00,,
120,G14,21130799.734323133,9546618.693504702,-12990598.49147447,940.0048379609244,1372.9545105610257,2537.302254494436,8.942991371441611e-05,25295346.787,G,2021-05-06 01:00:00,,
121,G16,-9480052.564661454,11606619.298988463,21647492.844212003,-1836.26965943909,-2125.180282685813,376.0970425555385,-0.0003206150522601,24884576.839,G,2021-05-06 01:00:00,,
122,G30,25228822.25055497,517964.0327340961,8718554.110619994,-994.1968166888817,553.0771471432275,2839.579991063557,-0.0004222517236484,21201399.265,G,2021-05-06 01:00:00,,
123,G02,20417082.13049273,-14601333.449383965,9406577.709093524,1112.149824996045,-169.00713757158726,-2872.7208956184527,-0.0006017771606821,22980873.689,G,2021-05-06 01:05:00,,
124,G04,69212.03077752516,24720291.52947109,9647073.391555248,-580.2784703832074,1110.123324815322,-2848.502092397803,-0.0001950665982804,24786538.988,G,2021-05-06 01:05:00,,
125,G05,5158165.650408787,-15227672.64425633,20960944.063997194,2072.751280500469,1734.8322772801205,762.8630205901993,-4.109646306460922e-05,23341103.026,G,2021-05-06 01:05:00,,
126,G06,25812432.326411124,-6028195.274228571,-2097820.671847618,-205.3499860332097,270.3967671135095,-3207.272964924437,1.3053192105870543e-05,23192956.797,G,2021-05-06 01:05:00,,
127,G07,16292205.724553498,9594036.31763989,19192403.324403264,-2230.767148278699,748.4314479041722,1498.6441845798674,0.0001426508679287,20759908.996,G,2021-05-06 01:05:00,,
128,G09,8751728.370243859,17828913.260629766,17566708.731957577,-673.775788883358,2149.313586118546,-1841.8744823780949,-0.0003436594424783,21939217.516,G,2021-05-06 01:05:00,,
129,G13,13253205.19357466,-22004734.6104316,6341457.223378765,-55.94110605739844,863.3223591506938,3062.1916064589536,0.0001284499476241,24641747.603,G,2021-05-06 01:05:00,,
130,G14,21406424.47829864,9945495.171374766,-12217239.303211426,896.64154872548,1286.2208382520434,2617.6046033746943,8.942858357841477e-05,25098532.562,G,2021-05-06 01:05:00,,
131,G16,-10037648.076513251,10972749.91862179,21739022.36971565,-1880.4006669289267,-2099.7561684610514,234.02770896516816,-0.0003206168598808,25010273.939,G,2021-05-06 01:05:00,,
132,G30,24916611.40784944,690212.0105594639,9561941.640670355,-1086.654772496183,595.7823188020291,2782.1194758325514,-0.0004222532243147,21091202.914,G,2021-05-06 01:05:00,,
133,G02,20735442.48457982,-14648985.641166758,8536261.830549208,1010.11144390842,-147.8576777965686,-2928.504989349549,-0.0006017781497576,23055226.004,G,2021-05-06 01:10:00,,
134,G04,-97801.23907336128,25039138.796167266,8783534.78193123,-533.7038090757387,1014.927294077565,-2907.501695349188,-0.0001950670757651,24951129.834,G,2021-05-06 01:10:00,,
135,G05,5787402.684899697,-14709894.251930617,21169339.93329017,2121.516099380988,1716.2402596503598,626.2257741127016,-4.109680412512239e-05,23158047.063,G,2021-05-06 01:10:00,,
136,G06,25734247.6930391,-5941196.397931962,-3057694.4894043365,-315.5345883495544,310.33179749450665,-3190.867074581477,1.3054249393461356e-05,23376687.773,G,2021-05-06 01:10:00,,
137,G07,15617112.123365194,9826735.963859923,19624253.33288221,-2268.9588176628868,802.9975136405506,1379.90517738635,0.0001426541421096,20804814.401,G,2021-05-06 01:10:00,,
138,G09,8557297.014133682,18464975.825171784,16997422.548735842,-622.7073168190831,2090.2217740344045,-1952.7566118786733,-0.0003436601928114,22061686.225,G,2021-05-06 01:10:00,,
139,G13,13232667.586024463,-21729332.838868245,7253675.820662897,-80.16791312040493,972.6521573990316,3018.280851872401,0.0001284513800783,24473170.983,G,2021-05-06 01:10:00,,
140,G14,21668276.92315328,10318367.830815855,-11420535.887847586,848.2016023236404,1199.6533951819133,2692.905684973898,8.942725344241343e-05,24899801.574,G,2021-05-06 01:10:00,,
141,G16,-10607899.369650893,10347270.432803802,21787880.567965064,-1920.5962597838395,-2069.2843698338866,91.66933415769138,-0.0003206186675015,25145016.39,G,2021-05-06 01:10:00,,
142,G30,24577174.97087232,875746.6626783507,10387300.80624289,-1175.6573566493394,641.6193464472206,2719.409377785025,-0.000422254724981,20989160.918,G,2021-05-06 01:10:00,,
143,G02,21023081.339871205,-14689557.79240887,7650008.891101221,907.3965807659208,-121.8063257103951,-2978.947598327418,-0.0006017791388331,23137681.524,G,2021-05-06 01:15:00,,
144,G04,-251357.47307450697,25328903.67870236,7903130.122207496,-490.600740253666,916.2894747803732,-2960.9241786711827,-0.0001950675532498,25116244.453,G,2021-05-06 01:15:00,,
145,G05,6430674.167645015,-14198388.43166687,21336562.909767147,2166.270005425593,1693.0494332770504,488.4224061082916,-4.109714518563555e-05,22978889.36,G,2021-05-06 01:15:00,,
146,G06,25623336.73156952,-5841562.291862758,-4011731.2487908015,-423.4679397978709,354.6051529457617,-3168.3648925521534,1.3055306681052166e-05,23563774.983,G,2021-05-06 01:15:00,,
147,G07,14931372.6650383,10075877.756505148,20020086.37021338,-2301.7288462692377,857.9927575055833,1258.5657186590065,0.0001426574162905,20857581.645,G,2021-05-06 01:15:00,,
148,G09,8377924.437814254,19082525.553618178,16395431.42654227,-573.4339348442195,2025.922938698856,-2059.8723715954807,-0.0003436609431446,22187553.069,G,2021-05-06 01:15:00,,
149,G13,13205590.494711751,-21421184.52223845,8151839.074357653,-99.53501250299618,1081.5698829908956,2968.50389325702,0.0001284528125325,24305957.66,G,2021-05-06 01:15:00,,
150,G14,21914846.070539176,10665338.253789224,-10602010.421538824,794.7687013045135,1113.5962420441926,2763.0617992583493,8.942592330641208e-05,24699646.706,G,2021-05-06 01:15:00,,
151,G16,-11189585.895741602,9731661.121700589,21794023.70531436,-1956.593062418848,-2033.994946797622,-50.691736273012616,-0.0003206204751222,25288361.635,G,2021-05-06 01:15:00,,
152,G28,20584405.086919736,7608438.33708112,-14287059.750783645,1160.3274343671544,1536.4057098648484,2418.073639612394,0.0005759074988418,25137073.834,G,2021-05-06 01:15:00,,
153,G30,24211587.915853377,1075474.697278644,11193073.838531634,-1260.9512206951272,690.3666629626482,2651.565301263865,-0.0004222562256472,20895424.733,G,2021-05-06 01:15:00,,
154,G02,21279846.936145745,-14721579.967532478,6749439.256524672,804.3467917008095,-90.86103376861097,-3023.9306412396822,-0.0006017801279086,23227866.64,G,2021-05-06 01:20:00,,
155,G04,-392529.50567470025,25588598.18752237,7007548.429453288,-451.1752740089834,814.5091628164248,-3008.665480889048,-0.0001950680307345,25281828.271,G,2021-05-06 01:20:00,,
156,G05,7086737.771970263,-13694503.033758618,21462304.05011645,2206.7552993774,1665.474777575074,349.72581540645297,-4.109748624614872e-05,22804087.043,G,2021-05-06 01:20:00,,
157,G06,25480426.109973274,-5728016.350147044,-4958107.72525009,-528.8098608780193,403.047378213158,-3139.8060983414093,1.3056363968642977e-05,23753619.316,G,2021-05-06 01:20:00,,
158,G07,14236622.44794982,10341542.575259984,20379153.73682456,-2329.0232285553257,913.0974843921772,1134.836133829512,0.0001426606904715,20917950.174,G,2021-05-06 01:20:00,,
159,G09,8213027.624058792,19680026.79866772,15761896.432692068,-526.250467225908,1956.5968725068376,-2163.0153230695014,-0.0003436616934777,22316727.964,G,2021-05-06 01:20:00,,
160,G13,13173433.04462653,-21080469.77224481,9034200.836658193,-114.03823353594476,1189.6990207520844,2912.954126987765,0.0001284542449866,24140173.717,G,2021-05-06 01:20:00,,
161,G14,22144649.35597706,10986610.54311975,-9763226.731265647,736.448644482873,1028.3885485327153,2827.939018115317,8.942459317041074e-05,24498572.847,G,2021-05-06 01:20:00,,
162,G16,-11781410.656830668,9127330.404317446,21757493.758170195,-1988.144974756408,-1994.13671146793,-192.7705548914698,-0.000320622282743,25439838.372,G,2021-05-06 01:20:00,,
163,G28,20926677.58607021,8055938.2459995635,-13547614.352769176,1120.5791661519686,1446.8514884953247,2510.7208115021685,0.0005759056912211,24944116.761,G,2021-05-06 01:20:00,,
164,G30,23820998.99965961,1290234.081116261,11977739.048011843,-1342.298003847474,741.7877195345436,2578.7121376871846,-0.0004222577263135,20810121.883,G,2021-05-06 01:20:00,,
165,G02,21505690.20691728,-14743587.989692949,5836207.449725609,701.3049205506862,-55.05226639203221,-3063.3445463466574,-0.000601781116984,23325381.667,G,2021-05-06 01:25:00,,
166,G04,-522449.19893473294,25817326.143471822,6098508.29701929,-415.614772804758,709.8989210308548,-3050.6325222226774,-0.0001950685082193,25447833.302,G,2021-05-06 01:25:00,,
167,G05,7754276.305904042,-13199518.74033052,21546336.50110265,2242.730765527518,1633.7489211749744,210.41027156120327,-4.109782730666188e-05,22634104.349,G,2021-05-06 01:25:00,,
168,G06,25306342.885617048,-5599335.927066928,-5895014.330065379,-631.2314993702776,455.46831808998274,-3105.241909078713,1.3057421256233788e-05,23945631.442,G,2021-05-06 01:25:00,,
169,G07,13534509.730715528,10623714.972543612,20700770.49585655,-2350.8082645415943,967.9894225944424,1008.931140413294,0.0001426639646524,20985644.449,G,2021-05-06 01:25:00,,
170,G09,8061936.773021171,20256000.86749752,15098039.40228024,-481.4404245329416,1882.4433488659024,-2261.986852645732,-0.0003436624438108,22449128.619,G,2021-05-06 01:25:00,,
171,G13,13137652.09064179,-20707481.49825785,9899044.74634136,-123.69687344202596,1296.6643716979563,2851.7367041439315,0.0001284556774408,23975891.082,G,2021-05-06 01:25:00,,
172,G14,22356239.221024163,11282489.638556847,-8905787.32455399,673.3689331554524,944.363153264776,2887.4134403121834,8.94232630344094e-05,24297101.712,G,2021-05-06 01:25:00,,
173,G16,-12382005.55315506,8535609.398751367,21678417.897724774,-2015.0242582430944,-1949.9759763169743,-334.28420859171297,-0.0003206240903637,25598960.983,G,2021-05-06 01:25:00,,
174,G28,21256209.82548403,8476523.240960043,-12781140.94938447,1075.404114355361,1357.0372770404292,2598.231545528475,0.0005759038836004,24749331.666,G,2021-05-06 01:25:00,,
175,G30,23406626.121057976,1520789.692332212,12739813.58037262,-1419.4752722083535,795.6319779377621,2500.9838619955194,-0.0004222592269797,20733354.304,G,2021-05-06 01:25:00,,
176,G02,21700664.962244365,-14754130.21270217,4911999.542866746,598.6137387890034,-14.433107251559631,-3097.088617992723,-0.0006017821060595,23429797.508,G,2021-05-06 01:30:00,,
177,G04,-642301.7220313577,26014286.96550586,5177754.570573996,-384.0871241017208,602.7832874292875,-3086.7433972576164,-0.000195068985704,25614212.982,G,2021-05-06 01:30:00,,
178,G05,8431902.821656257,-12714643.936124662,21588515.821912885,2273.9727546507447,1598.1210258402966,70.75082257010679,-4.1098168367175045e-05,22469408.462,G,2021-05-06 01:30:00,,
179,G06,25102010.901670784,-5454358.431031399,-6820658.561487216,-730.4166914656575,511.657905726238,-3064.7350068145734,1.30584785438246e-05,24139218.37,G,2021-05-06 01:30:00,,
180,G07,12826689.817719009,10922282.594670933,20984316.7528327,-2367.07069959226,1022.3450202117024,881.0695938554965,0.0001426672388333,21060375.814,G,2021-05-06 01:30:00,,
181,G09,7923898.888056029,20809031.894145865,14405140.53180264,-439.274734593943,1803.68129526848,-2356.5965615686314,-0.0003436631941439,22584672.829,G,2021-05-06 01:30:00,,
182,G13,13099695.189312285,-20302624.769403543,10744687.72699159,-128.55359835759072,1402.093672454556,2784.968337936469,0.0001284571098949,23813183.841,G,2021-05-06 01:30:00,,
183,G14,22548209.55326119,11553379.204881033,-8031330.345487233,605.678283987962,861.8451518347492,2941.371427847677,8.942193289840806e-05,24095762.346,G,2021-05-06 01:30:00,,
184,G28,21571385.57564929,8870173.045309931,-11989205.758530864,1024.88508487522,1267.3472388443156,2680.439375851367,0.0005759020759797,24553211.641,G,2021-05-06 01:30:00,,
185,G30,22969751.40971721,1767829.2798607768,13477856.109334338,-1492.2773940224422,851.6359615347749,2418.523315464439,-0.000422260727646,20665194.662,G,2021-05-06 01:30:00,,
186,G02,21864927.66071081,-14751774.311563617,3978530.439771708,496.6145675538741,30.92072435588261,-3125.071401310228,-0.000601783095135,23540665.509,G,2021-05-06 01:35:00,,
187,G05,9118166.037901515,-12241009.924995584,21588780.12907419,2300.27618567236,1558.855598785544,-68.97729543293971,-4.109850942768821e-05,22310475.687,G,2021-05-06 01:35:00,,
188,G06,24868446.782901824,-5291987.168826568,-7733268.430575961,-826.0632704238319,571.3870385686332,-3018.3594439898,1.305953583141541e-05,24333802.291,G,2021-05-06 01:35:00,,
189,G07,12114818.913759202,11237035.993649364,21229238.858051155,-2377.817790373879,1075.8407522959988,751.4742264165886,0.0001426705130143,21141845.006,G,2021-05-06 01:35:00,,
190,G09,7798081.73384999,21337772.45129754,13684535.858330578,-400.0105303787914,1720.5478835507267,-2446.662638726033,-0.0003436639444771,22723284.195,G,2021-05-06 01:35:00,,
191,G13,13060993.61643324,-19866415.69205772,11569483.423269097,-128.674237314941,1505.61920519759,2712.777083289789,0.0001284585423491,23652122.909,G,2021-05-06 01:35:00,,
192,G14,22719201.96639501,11799779.101399476,-7141526.462663272,533.5460505978776,781.1505190216601,2989.70982322534,8.942060276240671e-05,23895097.094,G,2021-05-06 01:35:00,,
193,G28,21870617.1164316,9236981.967194226,-11173423.023679033,969.1292493220868,1178.1608139603488,2757.190643564725,0.0005759002683589,24356266.38,G,2021-05-06 01:35:00,,
194,G30,22511716.06266502,2031959.746441216,14190469.46228464,-1560.516347494019,909.5243609416848,2331.481975042097,-0.0004222622283123,20605688.627,G,2021-05-06 01:35:00,,
195,G02,21998736.76595884,-14735114.063984765,3037541.0493920743,395.6458868323017,80.9109504003254,-3147.2110434776696,-0.0006017840842105,23657517.464,G,2021-05-06 01:40:00,,
196,G05,9811556.04982061,-11779666.512714071,21547150.06477636,2321.455461694487,1516.231239308424,-208.49924490225845,-4.1098850488201375e-05,22157780.025,G,2021-05-06 01:40:00,,
197,G06,24606755.54745728,-5111196.914375609,-8631095.855411248,-917.8843170610996,634.4085384085319,-2966.2005270830928,1.306059311900622e-05,24528810.35,G,2021-05-06 01:40:00,,
198,G07,11400547.970078353,11567668.832211506,21435050.52953433,-2383.077296250748,1128.1544345753566,620.3713785830943,0.0001426737871952,21229745.88,G,2021-05-06 01:40:00,,
199,G09,7683578.148977205,21840948.87722916,12937614.629564973,-363.8900001522466,1633.29754140614,-2532.0122152465306,-0.0003436646948102,22864887.962,G,2021-05-06 01:40:00,,
200,G13,13022955.462381449,-19399479.80672525,12371825.56692602,-124.14746986797738,1606.87939055969,2635.302088989394,0.0001284599748032,23492787.298,G,2021-05-06 01:40:00,,
201,G14,22867911.893436883,12022282.44396548,-6238075.694886186,457.1615562483417,702.5847710337321,3032.3361472121783,8.941927262640537e-05,23695655.916,G,2021-05-06 01:40:00,,
202,G28,22152352.464459963,9577157.218984945,-10335451.132992923,908.2675769207,1089.8509693783326,2828.344747511682,0.0005758984607382,24159021.975,G,2021-05-06 01:40:00,,
203,G30,22033914.94892288,2313703.771000212,14876303.174714424,-1624.0224579350388,969.011190108084,2240.0197093716465,-0.0004222637289785,20554851.745,G,2021-05-06 01:40:00,,
204,G02,22102451.68471231,-14702776.09457037,2090795.3516334405,296.0419371245432,135.41690634365423,-3163.435649765889,-0.000601785073286,23779863.563,G,2021-05-06 01:45:00,,
205,G05,10510510.300607665,-11331577.974863328,21463728.589911167,2337.34529646207,1470.5393259312475,-347.54116845638765,-4.109919154871454e-05,22011794.982,G,2021-05-06 01:45:00,,
206,G06,24318125.85291254,-4911039.177349892,-9512420.017127886,-1005.609346597299,700.4581916418365,-2908.3546784864816,1.3061650406597032e-05,24723680.797,G,2021-05-06 01:45:00,,
207,G07,10685516.544228226,11913778.483421205,21601333.89421625,-2382.8973955583992,1178.9665395058134,487.9907224903216,0.0001426770613761,21323765.616,G,2021-05-06 01:45:00,,
208,G09,7579410.693432632,22317366.294944704,12165816.57032744,-331.1393049603881,1542.2008895745885,-2612.4817002012346,-0.0003436654451433,23009410.706,G,2021-05-06 01:45:00,,
209,G13,12986958.83697759,-18902550.010539595,13150151.264414413,-115.08440857348486,1705.52035601049,2552.693322907536,0.0001284614072574,23335260.422,G,2021-05-06 01:45:00,,
210,G14,22993094.46670116,12221572.272392608,-5322704.180508298,376.7333404497166,626.441673506926,3069.1687766796026,8.941794249040403e-05,23497997.47,G,2021-05-06 01:45:00,,
211,G20,-4471144.788859362,-17775321.067732915,19267472.626533125,2277.5345443314663,925.639484841968,1351.8491871339634,0.0005224773935878,25583850.328,G,2021-05-06 01:45:00,,
212,G28,22415082.41300493,9891016.718927229,-9476988.670238692,842.4541533869916,1002.7824983711756,2893.774348285748,0.0005758966531175,23962011.912,G,2021-05-06 01:45:00,,
213,G30,21537791.003972206,2613496.7848668583,15534055.969483586,-1682.6450612649446,1029.8009883629334,2144.3045216598766,-0.0004222652296448,20512677.974,G,2021-05-06 01:45:00,,
214,G02,22176531.284866747,-14653426.552826537,1140077.3573836696,198.1313191710542,194.29581042932008,-3173.6836324833084,-0.0006017860623615,23907203.56,G,2021-05-06 01:50:00,,
215,G05,11213419.78704548,-10897619.426713936,21338700.603601355,2347.801447815549,1422.082650491851,-485.8307637886524,-4.1099532609227705e-05,21872991.964,G,2021-05-06 01:50:00,,
216,G06,24003824.896467738,-4690647.148197722,-10375550.671260078,-1088.9854266421833,769.2558654860755,-2844.929276703036,1.3062707694187844e-05,24917863.394,G,2021-05-06 01:50:00,,
217,G07,9971346.696370944,12274867.024905153,21727740.444895063,-2377.34652638574,1227.961510329395,354.56497685113527,0.000142680335557,21423587.44,G,2021-05-06 01:50:00,,
218,G09,7484536.610220598,22765913.30190944,11370629.051263558,-301.9675681994519,1447.543609458678,-2687.9170967088303,-0.0003436661954765,23156781.091,G,2021-05-06 01:50:00,,
219,G13,12954345.215164367,-18376464.013854373,13902944.198098924,-101.61807806664608,1801.1974723090898,2465.1112709185004,0.0001284628397115,23179629.111,G,2021-05-06 01:50:00,,
220,G14,23093570.159261145,12398417.83782587,-4397160.896454158,292.4883226347582,553.0020007842281,3100.1371021593222,8.941661235440268e-05,23302685.174,G,2021-05-06 01:50:00,,
221,G20,-3778813.297698063,-17500073.5326483,19654519.161749825,2337.338658313056,908.7033096432644,1228.035286815287,0.0005224772912697,25376490.357,G,2021-05-06 01:50:00,,
222,G28,22657347.35121805,10178986.391027978,-8599770.411464226,771.8653920519346,917.3103774720804,2953.3655258542067,0.0005758948454968,23765780.015,G,2021-05-06 01:50:00,,
223,G30,21024829.436561257,2931684.314919525,16162478.156994486,-1736.2530911449712,1091.59006379746,2044.5122795563263,-0.000422266730311,20479127.755,G,2021-05-06 01:50:00,,
224,G02,22221531.993931863,-14585777.695642794,187187.96517230652,102.23559756964922,257.38313140536565,-3177.9040508152,-0.000601787051437,24039022.797,G,2021-05-06 01:55:00,,
225,G05,11918635.470787354,-10478573.6100002,21172332.391439755,2352.701355156976,1371.1740058327025,-623.0978504499635,-4.109987366974087e-05,21741831.464,G,2021-05-06 01:55:00,,
226,G06,23665192.99069877,-4449240.297485901,-11218831.40790979,-1167.778221377222,840.5066955571926,-2776.042475006805,1.3063764981778654e-05,25110817.952,G,2021-05-06 01:55:00,,
227,G07,9259636.944693232,12650342.626454197,21813991.9103283,-2366.513151693144,1274.829068743324,220.3296128983388,0.000142683609738,21528891.731,G,2021-05-06 01:55:00,,
228,G09,7397853.078705177,23185566.310261503,10553584.16573601,-276.56594168327115,1349.625246228201,-2758.1742977932204,-0.0003436669458096,23306926.5,G,2021-05-06 01:55:00,,
229,G13,12926412.954197643,-17822161.341598034,14628737.73328486,-83.90279298914672,1893.5768507638409,2372.726610212204,0.0001284642721657,23025983.698,G,2021-05-06 01:55:00,,
230,G14,23168230.16350496,12553670.526255123,-3463214.333062097,204.67088643017144,482.5323517879541,3125.1816647835863,8.941528221840134e-05,23110286.509,G,2021-05-06 01:55:00,,
231,G20,-3069156.421026784,-17230473.353702545,20004049.97781812,2392.994986035056,888.0249596802971,1101.7833544791054,0.0005224771889515,25170684.394,G,2021-05-06 01:55:00,,
232,G28,22877743.83126604,10441596.98168511,-7705563.281262903,696.6991430475541,833.7781890489081,3007.017891514257,0.0005758930378761,23570876.828,G,2021-05-06 01:55:00,,
233,G30,20496551.77113512,3268519.705350956,16760373.952401925,-1784.735587302034,1154.067773188882,1940.8264322112173,-0.0004222682309773,20454142.506,G,2021-05-06 01:55:00,,
234,G02,22238105.69757917,-14498593.988547448,-766058.7217444256,8.667617515873431,324.4926624991888,-3176.0563808927423,-0.0006017875857651,24174798.107,G,2021-05-06 02:00:00,,
235,G05,12624474.8661636,-10075128.109499725,20964970.90508886,2351.944678445984,1318.1347339074855,-759.0749271011033,-4.1100214730254034e-05,21618767.861,G,2021-05-06 02:00:00,,
