,time,sv,xs,ys,zs,xs_dot,ys_dot,zs_dot,ts,C1C,constellation,iono_delay
112,2021-05-06 22:25:00,G04,13970999.107667416,8184268.873766983,21073489.51660194,-2143.8225280660663,1597.6737113675588,795.4785261664076,-0.0001951888343683579,20593764.913,G,
113,2021-05-06 22:25:00,G06,12857274.105300661,-9822771.736967623,21135720.1269098,2428.747160779608,1091.0444719323293,-967.2416645539436,1.3323857729118158e-05,21694127.595,G,
114,2021-05-06 22:25:00,G07,25311753.230946116,6453729.166922981,-5745460.512151382,598.3520130194817,543.8990115768617,3012.2480469413335,0.0001434890582458973,23542899.639,G,
115,2021-05-06 22:25:00,G09,21149413.043528855,-2274368.2654937804,15863777.80174183,-1464.9329062195393,1414.9924354978339,2145.5402769368256,-0.00034385148774159104,20562187.423,G,
116,2021-05-06 22:25:00,G17,22619699.847543936,-13764495.205859898,-1643387.2872251407,-96.89636268810449,323.78932479711216,-3213.5294635623104,0.0004382072556836233,23880831.611,G,
117,2021-05-06 22:25:00,G19,19619200.431057673,-16623540.418549236,6119662.689937292,813.7838370521721,-229.500719562697,-3099.210969994489,-3.3891319617400943e-06,23226919.703,G,
118,2021-05-06 22:25:00,G22,10143779.108498134,23908635.619612664,6208248.820335084,-153.30979108975265,817.0838105319513,-2970.7804372713244,-0.0006206767288858651,23800750.105,G,
119,2021-05-06 22:25:00,G31,-10683802.99587541,11668589.398587227,21307919.947734255,-2465.571105149058,-1149.5901843117522,-558.8998535007986,-0.00011580034197317858,25323403.858,G,
120,2021-05-06 22:30:00,G01,21091606.787400883,14422805.382430974,-8141355.697228655,-973.8354208631174,-224.20437619930354,-2981.89665047062,0.0006964803269510877,24351383.29,G,
121,2021-05-06 22:30:00,G02,765606.5009164936,-15787287.985959653,21995891.065937195,2529.632762588731,752.55368328179,471.0313519421861,-0.0006020313530826081,24943046.717,G,
122,2021-05-06 22:30:00,G03,12563939.033330178,18666199.24140588,14117687.202514846,74.48883512236203,1809.2633921641566,-2433.2272652238416,-0.0001568749248690016,21760322.242,G,
123,2021-05-06 22:30:00,G04,13328603.343637966,8671653.494151764,21291920.58511843,-2137.916847224282,1651.1248939815737,660.4935308816345,-0.00019518931185307634,20667725.054,G,
124,2021-05-06 22:30:00,G06,13583605.94640908,-9504452.443635404,20825541.246618833,2412.4535346878683,1030.9505588781597,-1100.2882000379582,1.332491501670897e-05,21584779.495,G,
125,2021-05-06 22:30:00,G07,25477005.697495706,6608639.048311613,-4836684.344223124,502.8498680332401,489.42128292308144,3045.3044030167985,0.0001434923324268237,23356596.838,G,
126,2021-05-06 22:30:00,G09,20704247.507186692,-1838636.683634067,16492004.323628845,-1501.9395547302856,1489.8061141930566,2041.962919118886,-0.00034385223807472,20508744.291,G,
127,2021-05-06 22:30:00,G17,22576589.297470726,-13656603.757075068,-2605557.263335503,-189.98742976585058,396.1048297596018,-3199.9048510956945,0.00043820909741039437,24036749.701,G,
128,2021-05-06 22:30:00,G19,19847519.89532548,-16685322.194674026,5184258.351402288,708.5323001244788,-181.57897358708553,-3135.802342547681,-3.387631295482169e-06,23364891.66,G,
129,2021-05-06 22:30:00,G22,10095797.91356111,24137932.071580064,5311444.5966300825,-167.30402511219597,711.4668638220683,-3006.978819493189,-0.0006206739662957085,23954563.219,G,
130,2021-05-06 22:30:00,G26,-5021981.804028884,22626131.849477436,12674364.19385062,-599.830542099065,-1547.310220549427,2539.588728630957,8.190475273294983e-05,25091821.656,G,
131,2021-05-06 22:30:00,G31,-11423038.289878227,11331572.279852543,21119869.02145893,-2461.704463700381,-1096.9334693089672,-694.5432796989493,-0.0001158009899881536,25515696.421,G,
132,2021-05-06 22:35:00,G01,20783437.868803456,14352223.825602576,-9028076.307573967,-1080.5296232528783,-245.49798868179985,-2928.6632032589673,0.000696477120982264,24570470.981,G,
133,2021-05-06 22:35:00,G02,1528668.8671715083,-15567767.11283922,22117309.890834656,2556.5817890593526,710.5533153496401,338.31591749035675,-0.0006020323421580963,24774042.12,G,
134,2021-05-06 22:35:00,G03,12588934.33666397,19194927.66765203,13374442.944027705,91.44545005515864,1715.0564604774079,-2520.9377129623117,-0.00015687806262572272,21879556.72,G,
135,2021-05-06 22:35:00,G04,12688782.05451659,9174668.9478437,21469657.491022084,-2126.681317710019,1701.827774694989,524.2271803607719,-0.00019518978933779477,20748368.197,G,
136,2021-05-06 22:35:00,G06,14304139.02008602,-9204263.92920653,20475757.304666996,2390.0886443475765,970.2313972586676,-1231.2338900912416,1.332597230429978e-05,21484671.383,G,
137,2021-05-06 22:35:00,G07,25613188.77869512,6747744.501731814,-3918852.992584415,404.6043550489958,438.5685900368183,3072.609881540992,0.00014349560660775008,23173225.521,G,
138,2021-05-06 22:35:00,G09,20248789.36505243,-1380549.0368453655,17088561.399356402,-1533.5464212458862,1563.9753902656616,1934.444282307138,-0.00034385298840784896,20463040.073,G,
139,2021-05-06 22:35:00,G17,22506034.01657134,-13526474.0852636,-3562711.3030907465,-279.81270799317946,472.00193045732544,-3180.0916990461515,0.00043821093913716546,24195185.702,G,
140,2021-05-06 22:35:00,G19,20044450.01987439,-16732014.98644292,4238793.423060373,604.5825642164081,-128.92981178750392,-3166.2727491392197,-3.3861306292242436e-06,23509658.561,G,
141,2021-05-06 22:35:00,G22,10042953.195220359,24335477.166884866,4404626.419758115,-185.73253686076788,605.4642325489655,-3037.5286237723985,-0.0006206712037055518,24111174.408,G,
142,2021-05-06 22:35:00,G26,-5208538.859114524,22149485.529622283,13423661.291343078,-644.3327985917467,-1629.6121490851356,2454.918923762229,8.190625339920776e-05,25021960.505,G,
143,2021-05-06 22:35:00,G31,-12160247.694951702,11010566.875839764,20891344.594525985,-2452.0587883413273,-1042.9012801323772,-828.6807004137405,-0.00011580163800312861,25712254.367,G,
144,2021-05-06 22:40:00,G01,20443363.583188817,14276011.018358111,-9898012.367551595,-1186.4781849707922,-261.74806665814316,-2870.0175373943957,0.0006964739150134402,24790421.467,G,
145,2021-05-06 22:40:00,G02,2299028.7070058514,-15361160.422903338,22198824.974472385,2578.262762031033,666.5089341780763,205.0440782034446,-0.0006020333312335845,24608867.278,G,
146,2021-05-06 22:40:00,G03,12618377.710496012,19694927.59481155,12605610.658831416,104.11681818878846,1617.7946602613924,-2603.7876383792973,-0.00015688120038244384,22003469.396,G,
147,2021-05-06 22:40:00,G04,12053113.389435736,9692444.903631628,21606354.713692643,-2110.258105589869,1749.4784682375816,386.9391030544097,-0.0001951902668225132,20835382.955,G,
148,2021-05-06 22:40:00,G06,15017053.0810282,-8922340.844505765,20087035.71641177,2361.6640297247723,909.2398191317051,-1359.8316888725171,1.3327029591890592e-05,21394201.319,G,
149,2021-05-06 22:40:00,G07,25719523.410174694,6872161.294293849,-2993696.6556105968,303.9101611358094,391.5261806152788,3094.1332988265376,0.00014349888078867646,22993247.609,G,
150,2021-05-06 22:40:00,G09,19784660.880141158,-900350.359511964,17652297.310525198,-1559.7417924950375,1637.1556122522848,1823.1900670690231,-0.0003438537387409779,20425014.88,G,
151,2021-05-06 22:40:00,G16,-1017910.7762439884,25706655.727283463,5287850.7876583105,-345.5175923886219,-679.4875525800642,3138.3773428621075,-0.0003210850336472785,25437148.775,G,
152,2021-05-06 22:40:00,G17,22409056.67634019,-13373070.637436304,-4512995.089251811,-366.08847211707456,551.2180467703696,-3154.1070246265185,0.00043821278086393655,24355566.754,G,
153,2021-05-06 22:40:00,G19,20210435.785103537,-16762221.768468898,3285111.501459695,502.29600350720506,-71.69824123690151,-3190.575580699626,-3.3846299629663183e-06,23660601.027,G,
154,2021-05-06 22:40:00,G22,9983916.396410394,24501205.738179788,3489498.7119042017,-208.58029417720286,499.41285261269246,-3062.3658713336818,-0.0006206684411153952,24270499.305,G,
