,index,datetime,xr,yr,zr,dtr_GPS,dtr_GAL,in_view_sat
208,0,2021-05-06 17:20:00,4642430.9870586675,1028628.3810273653,4236856.848115162,1.547309872391923e-08,9.098561476252568e-08,17
209,0,2021-05-06 17:25:00,4642430.919877964,1028628.5650131818,4236857.317983694,1.3818495235022575e-08,8.89048835637779e-08,16
210,0,2021-05-06 17:30:00,4642431.442316203,1028628.3406625764,4236858.301592999,1.5499641794388173e-08,9.200278723689925e-08,17
211,0,2021-05-06 17:35:00,4642431.446493961,1028628.4395378004,4236858.581040244,1.6702475258471358e-08,9.196848614408868e-08,18
212,0,2021-05-06 17:40:00,4642432.034036012,1028627.9969546493,4236859.443224658,2.1314656947668623e-08,9.79776526724686e-08,19
213,0,2021-05-06 17:45:00,4642431.61961054,1028627.9468553675,4236859.372379665,2.1767076027299197e-08,9.804457740765052e-08,19
214,0,2021-05-06 17:50:00,4642431.761548481,1028627.4877293874,4236857.672180941,1.826172788047008e-08,8.904868834198808e-08,16
215,0,2021-05-06 17:55:00,4642432.09468197,1028627.0696333615,4236858.439250183,1.6687017970552e-08,8.73142411305796e-08,16
216,0,2021-05-06 18:00:00,4642433.126277141,1028627.6386415861,4236859.067311029,2.0677171213455547e-08,9.448566636802271e-08,17
217,0,2021-05-06 18:05:00,4642432.493374332,1028627.770498966,4236858.951178281,1.696542941549895e-08,9.122885166031972e-08,17
218,0,2021-05-06 18:10:00,4642433.066719859,1028628.0610460318,4236858.6029548645,1.6744360339779246e-08,9.622691830537119e-08,15
219,0,2021-05-06 18:15:00,4642431.646114784,1028628.1507022952,4236857.538564383,1.2594924075532094e-08,9.158836418634608e-08,15
220,0,2021-05-06 18:20:00,4642432.72731584,1028627.360634373,4236859.412934494,1.7357256446191632e-08,8.938115309262492e-08,17
221,0,2021-05-06 18:25:00,4642433.275871857,1028627.5375019368,4236859.392045467,1.7297035934192807e-08,8.841937055193956e-08,17
222,0,2021-05-06 18:30:00,4642433.632679031,1028627.1449022874,4236860.045206496,1.9150119627567575e-08,9.027205533334016e-08,18
223,0,2021-05-06 18:35:00,4642433.276728991,1028627.24242632,4236859.272308251,1.3071157777180169e-08,8.370740293636189e-08,18
224,0,2021-05-06 18:40:00,4642433.499470256,1028627.1247116744,4236859.508228638,1.1646198163994546e-08,8.14348939805211e-08,18
225,0,2021-05-06 18:45:00,4642434.2843862055,1028626.4835401818,4236859.458693892,1.4366045407609114e-08,8.185993371084049e-08,17
226,0,2021-05-06 18:50:00,4642434.039501892,1028626.9894807171,4236860.063654689,1.3163545238017818e-08,8.188554791403468e-08,16
227,0,2021-05-06 18:55:00,4642434.144453305,1028626.7471357415,4236859.958082585,1.2710174267617089e-08,8.111874339621716e-08,16
228,0,2021-05-06 19:00:00,4642434.084836415,1028626.8150010742,4236858.800727266,7.28595962507329e-09,7.447811979276763e-08,17
229,0,2021-05-06 19:05:00,4642433.441527081,1028627.0144807942,4236858.201478641,7.181993385991105e-09,7.374622943978373e-08,17
230,0,2021-05-06 19:10:00,4642434.114965933,1028627.100605217,4236858.410005446,7.344395979097226e-09,7.452923590749827e-08,17
231,0,2021-05-06 19:15:00,4642433.722576135,1028627.3556188451,4236858.215808615,7.508322430837074e-09,7.377706744684534e-08,16
232,0,2021-05-06 19:20:00,4642433.834336562,1028627.5363066535,4236858.323620666,7.488109846396982e-09,7.442106548402619e-08,16
233,0,2021-05-06 19:25:00,4642434.43309831,1028627.8226637178,4236858.60114733,8.653864614783874e-09,7.585917732861706e-08,16
234,0,2021-05-06 19:30:00,4642433.681849233,1028627.7602330237,4236858.747437126,4.645555779458888e-09,7.160192457800858e-08,17
235,0,2021-05-06 19:35:00,4642433.924336442,1028628.0858090771,4236858.695203753,4.158079584078143e-09,7.144079684694485e-08,17
236,0,2021-05-06 19:40:00,4642434.03291975,1028628.426331649,4236858.518957103,6.092957014344725e-09,7.357348626072837e-08,17
237,0,2021-05-06 19:45:00,4642433.459770052,1028627.9366730688,4236858.087674876,2.3903372034302946e-09,6.887333439839994e-08,16
238,0,2021-05-06 19:50:00,4642433.569302676,1028628.3827655033,4236859.043627918,4.579403089749113e-09,7.148482511488153e-08,17
239,0,2021-05-06 19:55:00,4642433.209651119,1028628.6235760063,4236859.250725725,3.5655628350574826e-09,7.025135524638878e-08,18
240,0,2021-05-06 20:00:00,4642433.103239711,1028629.0460196718,4236858.768857935,3.2927775335080166e-09,6.882033339020962e-08,17
241,0,2021-05-06 20:05:00,4642433.037638502,1028629.0263425104,4236858.682032532,3.3407217286059985e-09,6.932606780339916e-08,17
242,0,2021-05-06 20:10:00,4642432.533652596,1028629.042549629,4236858.260278978,2.1665226137725035e-09,6.705560691416428e-08,16
243,0,2021-05-06 20:15:00,4642432.093647797,1028628.998936058,4236858.122201297,2.6661130145976956e-09,6.75014659156298e-08,15
244,0,2021-05-06 20:20:00,4642431.7939399965,1028629.3001076357,4236858.358327528,2.8284719244067387e-09,6.666096901156852e-08,16
245,0,2021-05-06 20:25:00,4642430.494511822,1028629.6790220679,4236858.022530483,-3.799223623195095e-09,5.903413849409009e-08,15
246,0,2021-05-06 20:30:00,4642429.539450621,1028629.5509045633,4236857.555882228,2.1816140094348436e-10,6.184104067634795e-08,15
247,0,2021-05-06 20:35:00,4642429.699391665,1028629.2973682801,4236857.220214047,-3.808663507863908e-09,5.780871694342441e-08,15
248,0,2021-05-06 20:40:00,4642430.05647734,1028629.3971253685,4236857.155671298,-3.5489784671717035e-09,5.781608207893528e-08,15
249,0,2021-05-06 20:45:00,4642429.514856322,1028629.668020363,4236856.026496483,-6.231523078902941e-09,5.3692068867187564e-08,15
250,0,2021-05-06 20:50:00,4642430.056071592,1028630.013396031,4236856.490817462,-3.5707656413476593e-09,5.578656594625181e-08,15
251,0,2021-05-06 20:55:00,4642429.851505876,1028629.7585994699,4236856.575054074,-3.362433355311966e-09,5.669905765588025e-08,15
252,0,2021-05-06 21:00:00,4642429.664749653,1028629.6155450706,4236856.33157303,-7.247127219113339e-10,5.8360340034563454e-08,15
253,0,2021-05-06 21:05:00,4642429.973029515,1028629.9772296348,4236856.366067779,-2.085378226618358e-09,5.704471089304341e-08,15
254,0,2021-05-06 21:10:00,4642430.772244978,1028629.6769733855,4236856.590384096,3.201229402046817e-10,5.9136046462173736e-08,15
255,0,2021-05-06 21:15:00,4642429.351738144,1028629.6622622903,4236855.609233748,-3.761483652529423e-09,5.454734829319876e-08,15
256,0,2021-05-06 21:20:00,4642427.782445266,1028629.4932392108,4236854.05876182,-7.430714710660613e-09,5.2906963791798984e-08,14
257,0,2021-05-06 21:25:00,4642429.011461915,1028629.0694547732,4236854.210650046,-7.42218638107648e-09,5.33969997417067e-08,14
258,0,2021-05-06 21:30:00,4642429.488013747,1028629.2732636521,4236855.255686364,-4.326100072275725e-09,5.26862467222341e-08,15
259,0,2021-05-06 21:35:00,4642429.638425641,1028629.1956613708,4236855.011664273,-3.990481916752256e-09,5.287804876998703e-08,15
260,0,2021-05-06 21:40:00,4642429.812926925,1028629.1140717207,4236854.655672194,-7.043163025302346e-09,5.017150146593069e-08,15
261,0,2021-05-06 21:45:00,4642430.076406225,1028628.8121192784,4236854.525370472,-4.664042542968522e-09,5.252966022993112e-08,17
262,0,2021-05-06 21:50:00,4642429.975497397,1028628.8553166441,4236854.400497881,-4.918991006519091e-09,5.286234455691336e-08,17
263,0,2021-05-06 21:55:00,4642429.999527501,1028628.5116628911,4236854.003080933,-5.1839440138358926e-09,5.1734818040748334e-08,17
264,0,2021-05-06 22:00:00,4642430.292696593,1028628.1171157873,4236853.795231315,-6.978274079073644e-09,5.121355289801055e-08,17
265,0,2021-05-06 22:05:00,4642430.187948365,1028628.1806776675,4236853.433856098,-5.873553087501607e-09,5.1803169234553536e-08,18
266,0,2021-05-06 22:10:00,4642430.324649708,1028628.46421674,4236853.374738588,-6.610818576142844e-09,5.0557815332244596e-08,18
267,0,2021-05-06 22:15:00,4642431.768027711,1028628.34120063,4236853.998898201,-5.833796990130813e-09,5.2705064713201723e-08,18
268,0,2021-05-06 22:20:00,4642431.517748336,1028628.389748899,4236853.892607066,-4.847820752188373e-09,5.311405083855525e-08,18
269,0,2021-05-06 22:25:00,4642431.471950851,1028627.9423787213,4236853.56221905,-4.530366748543693e-09,5.32038064561741e-08,17
270,0,2021-05-06 22:30:00,4642432.31090574,1028627.8072132741,4236853.480368877,-1.4517005236308674e-09,5.330053848647521e-08,16
271,0,2021-05-06 22:35:00,4642432.931745956,1028627.6869281163,4236853.468372196,-1.55739858871737e-09,5.3534176481113666e-08,16
272,0,2021-05-06 22:40:00,4642431.885724918,1028628.0582355729,4236853.299236922,-4.1881596458630436e-09,5.28238955665631e-08,17
273,0,2021-05-06 22:45:00,4642431.557203076,1028628.1950049943,4236852.894050877,-5.832955580073634e-09,4.979107912372138e-08,16
274,0,2021-05-06 22:50:00,4642431.064961592,1028627.5771194312,4236852.095314121,-6.377829438059166e-09,5.066277733674819e-08,16
275,0,2021-05-06 22:55:00,4642431.015275369,1028627.7926518702,4236852.027283024,-5.460782281578722e-09,5.053531993689557e-08,15
276,0,2021-05-06 23:00:00,4642430.68220105,1028627.4745344761,4236852.109430532,-4.1335728601086875e-09,5.210457656465877e-08,16
277,0,2021-05-06 23:05:00,4642433.668064541,1028628.9903884319,4236852.969799957,-8.992245769738223e-10,5.6825894065267324e-08,17
278,0,2021-05-06 23:10:00,4642433.503717481,1028628.7186743164,4236853.060804463,4.520403925152649e-10,5.8697778279694934e-08,17
279,0,2021-05-06 23:15:00,4642431.0753098,1028627.3615472873,4236851.919123255,-5.934149860411487e-09,4.97886455718617e-08,16
280,0,2021-05-06 23:20:00,4642431.267790675,1028627.4031932757,4236852.669495696,-3.8577674779937664e-09,5.199226335340012e-08,15
281,0,2021-05-06 23:25:00,4642431.981227045,1028627.8361992282,4236853.227189157,-2.0373557444607883e-09,5.449463275665822e-08,16
282,0,2021-05-06 23:30:00,4642431.464539718,1028627.2607963508,4236853.303270393,-1.7818278693854253e-09,5.60441269373667e-08,14
283,0,2021-05-06 23:35:00,4642431.259062266,1028627.2430386874,4236853.514581164,-1.1191902698826085e-09,5.7033134736458455e-08,14
284,0,2021-05-06 23:40:00,4642431.226566061,1028629.0841410384,4236855.016234377,4.946867539704712e-09,6.774730774350017e-08,13
285,0,2021-05-06 23:45:00,4642431.778803773,1028629.1407661743,4236855.579868883,4.751842888558245e-09,6.834382262603714e-08,12
286,0,2021-05-06 23:50:00,,,,,,0
287,0,2021-05-06 23:55:00,,,,,,0
