,index,datetime,xr,yr,zr,dtr,in_view_sat
271,0,2021-05-06 22:35:00,4642433.734747012,1028624.4455589604,4236855.696052027,5.719644081240788e-08,5
272,0,2021-05-06 22:40:00,4642432.394672578,1028626.2164784663,4236855.13265541,5.664947075513639e-08,6
273,0,2021-05-06 22:45:00,4642431.759186921,1028625.8326560587,4236854.095268225,5.225549294542792e-08,5
274,0,2021-05-06 22:50:00,4642431.179653228,1028625.5647873876,4236853.408178269,5.3037191129137755e-08,5
275,0,2021-05-06 22:55:00,4642430.666914543,1028625.2130395826,4236852.65234987,5.080607431254009e-08,5
276,0,2021-05-06 23:00:00,4642428.804565597,1028624.2240778205,4236851.457340416,4.732447814679942e-08,5
277,0,2021-05-06 23:05:00,4642439.46819561,1028629.4445110388,4236856.490353263,7.233083824957588e-08,6
278,0,2021-05-06 23:10:00,4642439.354044034,1028629.3418004817,4236855.860263851,7.290594675580225e-08,6
279,0,2021-05-06 23:15:00,4642425.815331133,1028622.5083790905,4236849.174639138,3.514104249759219e-08,5
280,0,2021-05-06 23:20:00,4642424.9498628015,1028622.1006023583,4236848.814401768,3.360307481470594e-08,5
281,0,2021-05-06 23:25:00,4642431.56790777,1028625.292114258,4236851.52671157,5.032046641938351e-08,6
282,0,2021-05-06 23:30:00,4642432.152368529,1028625.5125288005,4236849.160968764,4.7780189938959705e-08,5
283,0,2021-05-06 23:35:00,4642431.962010986,1028625.5132378928,4236848.483204745,4.699924845945863e-08,5
284,0,2021-05-06 23:40:00,,,,,0
285,0,2021-05-06 23:45:00,,,,,0
286,0,2021-05-06 23:50:00,,,,,0
287,0,2021-05-06 23:55:00,,,,,0
