,index,datetime,xr,yr,zr,dtr,in_view_sat
271,0,2021-05-06 22:35:00,4642436.145352924,1028624.852162421,4236857.84372392,7.193007589596268e-08,5
272,0,2021-05-06 22:40:00,4642434.8531917045,1028626.7114718441,4236857.380058188,7.169467736303059e-08,6
273,0,2021-05-06 22:45:00,4642434.09199477,1028626.3097673316,4236856.161993288,6.671383896418689e-08,5
274,0,2021-05-06 22:50:00,4642433.502754583,1028626.0622114353,4236855.4472713545,6.741465343688322e-08,5
275,0,2021-05-06 22:55:00,4642432.96449678,1028625.721501159,4236854.655631234,6.506488341753223e-08,5
276,0,2021-05-06 23:00:00,4642431.058205694,1028624.7324824042,4236853.417017663,6.142279466799217e-08,5
277,0,2021-05-06 23:05:00,4642441.813017737,1028630.0170325057,4236858.477427607,8.664869473943623e-08,6
278,0,2021-05-06 23:10:00,4642441.643646642,1028629.9051919844,4236857.802126126,8.704349433020221e-08,6
279,0,2021-05-06 23:15:00,4642427.798556299,1028622.9352314423,4236850.961123826,4.843645053922487e-08,5
280,0,2021-05-06 23:20:00,4642426.791901556,1028622.4717256246,4236850.531729153,4.6493979063683195e-08,5
281,0,2021-05-06 23:25:00,4642434.001868823,1028625.9616673879,4236853.472844333,6.462828329675996e-08,6
282,0,2021-05-06 23:30:00,4642434.645332742,1028626.2294460774,4236850.700230299,6.119563521385086e-08,5
283,0,2021-05-06 23:35:00,4642434.415085849,1028626.2420690147,4236849.904231475,5.995785164958238e-08,5
284,0,2021-05-06 23:40:00,,,,,0
285,0,2021-05-06 23:45:00,,,,,0
286,0,2021-05-06 23:50:00,,,,,0
287,0,2021-05-06 23:55:00,,,,,0
